DOE_ID,DOE_Type,Qf_train_m3h,T_RO_in_C,Cf_kg_m3,R_target,Qp_train_m3h,Recovery_actual,Recovery_error,Cp_mg_L,W_RO_train_kW,SEC_kWh_m3,P1_opt_gauge_MPa,P2_opt_gauge_MPa,Javg_LMH,Jfirst_stage1_LMH,Jfirst_stage2_LMH,Jmax_local_stage1_LMH,Jmax_local_stage2_LMH,CPFmax_stage1,CPFmax_stage2,dP_stage1_MPa,dP_stage2_MPa,Cb_max_kg_m3,Qf_PV_stage1_m3h,Qf_PV_stage2_m3h,Qb_PV_stage1_m3h,Qb_PV_stage2_m3h,Qhpp_m3h,PXout_gauge_MPa,PX_excess_pressure_MPa,PX_booster_deltaP_MPa,PX_leakage_pct,PX_mix_pct,PX_iterations,PhysicalFeasible,RecoveryTargetMet,DatasetValid,FeasibilityMarginScaled,MaxConstraintViolationScaled,ExitFlag,FminconIterations,FminconFunctionCount,LocalStartsAttempted,OptimizerMethod,AnalyticScreenPassed,AnalyticRmax,AnalyticJavgTarget_LMH,RootEvalCountCoarse,RootEvalCountFinal,HybridSeedRankUsed,HybridSeedP1_N30_MPa,HybridSeedP2_N30_MPa,HybridN150SeedTrials,Runtime_s,FailureReason,ErrorMessage
2180,HighConfidenceCore,55.0264269744838,33.4629666908658,41.1343841165109,0.523826375310269,28.8242937883183,0.523826375310256,-1.31006316905768e-14,500.000000000022,118.565904778802,4.1134018980494,5.38870635360735,7.88690116320347,18.898697736899,22.8910437547211,34.2051949512017,24.9062092484224,38.3011976445264,1.08833945722854,1.15384358109095,0.315136704469752,0.200793494459933,88.4208879188769,11.0052853948968,10.0574022865324,8.04592182922596,6.55053329654137,29.1764347709635,7.59127093549337,2.20256458188602,0,1.34394012939045,5.54256357854958,5,1,1,1,-4.35207425653061e-14,4.35207425653061e-14,1,3,12,1,root_seeded_fmincon,1,0.545984535011051,18.8986977368994,38,3,1,5.18529072058286,7.97864459393437,3,17.629426,,
2181,HighConfidenceCore,50.7197158399822,37.6657878257338,39.8491709748541,0.519009457545704,26.3240122049814,0.519009457545704,4.44089209850063e-16,499.999999999999,115.480177771408,4.38687601541058,4.43636720877518,7.59921312756767,17.2593838217817,15.5419894704121,41.6509950624547,17.1257882713892,46.7832386501,1.05658407577141,1.16297461666068,0.289527626401254,0.18603893708704,84.7708039423839,10.1439431679964,10.2564728339496,8.2051782671597,6.09892590875019,26.6436327515206,7.32600795806609,2.88964074929091,0,1.3101509647815,5.55383583425861,5,1,1,1,1.11022302462516e-15,0,1,3,12,1,root_seeded_fmincon,1,0.560344458381518,17.2593838217816,54,3,1,4.32992408867364,7.61933099404768,4,18.2024456,,
2182,HighConfidenceCore,59.6597083842619,42.105765492437,39.8617854655734,0.43644414093279,26.0381301740699,0.436444140932789,-1.11022302462516e-15,500.000000000002,87.1082441196164,3.34541088539312,5.12792733262789,6.11582151468591,17.0719447771242,26.9517558495566,23.3796024464161,29.6793795517324,26.4726939333569,1.07585953615896,1.07488977714975,0.33660923449874,0.246743212495665,72.1384015380485,11.9319416768524,10.7803599684489,8.62428797475913,8.405394552548,26.4143529088134,5.8287212204522,0.700793887824304,0,1.11899189381115,5.6179687850033,5,1,1,1,-3.77475828372553e-15,3.77475828372553e-15,1,2,9,1,root_seeded_fmincon,1,0.511299850873003,17.0719447771243,47,3,1,5.12581313163346,6.08562574190043,3,19.6259917,,
2183,HighConfidenceCore,59.7599347344245,26.9689736226592,38.5588415764382,0.487360728497294,29.1244153704904,0.487356880490591,-3.84800670272245e-06,483.735562829455,93.7143047231605,3.21772312099745,6.48063283712895,6.77264193345083,19.0954729678012,31.0523905012742,17.7796863484337,33.190063825741,19.5823500983747,1.13614964344985,1.09695177612027,0.344247921900534,0.230538464779475,76.8718063187968,11.9519869468849,9.62278100302674,7.69822480242139,7.65887984098351,29.4927500214937,6.4806313364266,0,1.50070234461452e-06,1.20231240942151,5.58993967657762,5,1,1,1,0.0164345088556174,0,0,5,91,1,root_seeded_fmincon,1,0.510442324536682,19.0956237392603,37,3,1,6.67902333828153,6.56789449138514,3,41.9019417,,
2184,HighConfidenceCore,59.0199774701987,30.2138017058396,40.924852378562,0.508861900088808,30.033017878684,0.508861900088809,4.44089209850063e-16,499.999999999999,106.29429129969,3.53924776154887,6.39226269027017,7.38580663688733,19.6911997631025,31.0006038465801,22.4731129691341,33.4166321097252,25.0637362262703,1.12514499348063,1.11369640557046,0.332613378955863,0.216027800691866,85.2427682607775,11.8039954940397,9.62872750993469,7.70298200794775,7.24673989787867,30.4040563588044,7.08960613764881,0.697343447378635,0,1.280018619921,5.56390433357581,5,1,1,1,1.22124532708767e-15,0,1,4,15,1,root_seeded_fmincon,1,0.516841945854733,19.6911997631025,33,17,1,5.95562014907713,7.66629095893618,3,23.2863316,,
2185,HighConfidenceCore,48.1774426734812,41.309744693066,39.363320350192,0.48170332880788,23.2082425847712,0.48172425302985,2.09242219701977e-05,503.36891846913,115.428240261968,4.97358814827755,3.54203734293881,7.14799443097188,15.2165241179984,6.5845755434004,47.994628331398,7.42050887406577,53.5539416132285,1.02245149798974,1.15585582958139,0.290602877591372,0.197679000229958,77.5861346891266,9.63548853469625,11.0664365076584,8.85314920612671,6.24230002217751,23.5210689709566,6.87657231697743,3.33453497403861,0,1.25284905032585,5.57299592122941,5,0,1,0,-0.00673783693825936,0.00673783693825936,-2,2,27,1,root_seeded_fmincon,1,0.565772956981095,15.2158631715622,54,12,1,3.50190201437039,7.12517711037864,4,43.8152721,Product_salinity_max,
2186,HighConfidenceCore,57.3884266171623,41.5649785124162,40.0752059154723,0.52317413543946,30.0241404795188,0.523174135436917,-2.54318788250885e-12,494.664131630612,99.0682177950404,3.29961878051498,5.82851862531642,6.9265527161468,19.6853792810902,35.0000000000132,23.8335944188794,38.5908347876767,27.6523137166089,1.10520477806022,1.0935601527408,0.283978898539617,0.180821533092173,86.036895948412,11.4776853234325,9.11554963573167,7.29243970858534,6.84107153441087,30.3600429807792,6.67808729167356,0.849568666357134,0,1.22752152046216,5.58148228716638,5,1,1,1,-3.78008735424373e-13,3.78008735424373e-13,1,3,12,1,root_seeded_fmincon,1,0.531535743321418,19.6853792811859,52,3,1,5.13606633706814,7.27412589026137,4,19.7722592,,
2187,HighConfidenceCore,62.2961031081609,40.312163089994,39.1750576012471,0.467904441216509,29.14862331479,0.467904441216509,-1.11022302462516e-16,472.618326812825,88.7386006964189,3.04434963319152,5.79054172988504,6.176544104171,19.1113449480658,35,18.2340304026217,38.2586321742585,20.7543215459543,1.1002868368376,1.06516318514511,0.337156639489162,0.235431841890254,75.2089693948733,12.4592206216322,10.1315164801126,8.10521318409011,8.28686994834271,29.5224969540453,5.89844272830809,0.10790099842305,0,1.12790969807036,5.61496325286757,5,1,1,1,-2.03012210217171e-16,2.03012210217171e-16,1,6,56,1,root_seeded_fmincon,1,0.489661447154051,19.1113449480658,49,12,1,5.89384966892743,6.07357947653229,4,57.3431079,,
2188,HighConfidenceCore,62.1250996551856,38.4188689909633,40.363556411816,0.484900582853063,30.1244970326042,0.484900582853063,-1.66533453693773e-16,479.012220288537,96.9912923191264,3.21968171664913,6.03172988355391,6.61785378279279,19.7511782275139,35,20.1937069881641,38.188535396859,22.936532122618,1.10636904485827,1.07725294305204,0.33914552839802,0.230184205443727,80.1076899244265,12.4250199310371,10.0484304773892,8.03874438191136,8.00015065564536,30.5031260807716,6.33094536448438,0.299215480930469,0,1.18319349367581,5.59636098908598,5,1,1,1,-6.09036630651514e-16,6.09036630651514e-16,1,3,12,1,root_seeded_fmincon,1,0.491009272730459,19.7511782275139,49,3,1,5.93691321050792,6.6436481076397,3,17.7125523,,
2189,HighConfidenceCore,54.5332375037595,37.0426806298457,38.9875312994066,0.518306619563351,28.264937984419,0.518306619563351,1.11022302462516e-16,500,96.3102411559759,3.40741031199385,5.55255106935345,6.9476246482103,18.5319551432068,28.9761094679925,25.4125334700229,31.6664963275422,28.9175703908195,1.10250132354718,1.11207433367208,0.280157631833932,0.179310424752721,82.8162681681063,10.9066475007519,9.09952458997358,7.27961967197886,6.56707487983515,28.5881214180482,6.69999207101933,1.14744100166588,0,1.23031730086405,5.58054499017325,5,1,1,1,3.33066907387547e-16,0,1,4,15,1,root_seeded_fmincon,1,0.559365286132096,18.5319551432068,57,3,1,5.08173685708411,7.20285422905932,4,21.9547057,,
