State_ID,State_Type,Probe_Index,Probe_Phase,R_target,DatasetValid,PhysicalFeasible,RecoveryTargetMet,Recovery_actual,Recovery_error,P1_MPa,P2_MPa,W_kW,Cp_mg_L,dP1_MPa,Jfirst1_LMH,ExitFlag,Runtime_s,FailureReason
38,HighTemperatureEdge,12,LowerBisect,0.430140122306627,1,1,1,0.430140122306627,0,5.41858935849542,5.99659844692582,84.9946551845477,500,0.34893048433028,31.4215524572095,1,18.1355596,
38,HighTemperatureEdge,13,LowerBisect,0.428984479712952,0,0,0,0.371078309854616,-0.0579061698583361,5.25681064678786,5.34360573580428,71.0091099190844,550.48811912259,0.356937128545157,29.3402674150051,0,54.4741924,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch
38,HighTemperatureEdge,14,LowerBisect,0.42956230100979,1,1,1,0.429562301009789,-7.7715611723761e-16,5.40731848726336,5.99633884883563,85.0644579675772,500.000000000001,0.349523093444093,31.2676749678272,1,18.1905167,
39,HighTemperatureEdge,1,Coarse,0.34,0,0,0,0.3999952062075,0.0599952062074997,4.06610511677068,6.01633718311845,93.4320158013064,504.166861081775,0.347726167355686,14.4639901312476,-2,32.9716298,Product_salinity_max;Recovery_target_mismatch
39,HighTemperatureEdge,2,Coarse,0.365174300817695,0,0,0,0.402252802894004,0.0370785020763091,4.02511351688648,6.07110924136614,95.6627496274033,500.077224493214,0.35000332590992,13.9206512286976,-2,30.6247161,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch
39,HighTemperatureEdge,3,Coarse,0.39034860163539,0,0,0,0.402337228120002,0.0119886264846116,4.02518965425473,6.07202019166718,95.6871068663864,500.002187205763,0.350000006067934,13.9214667156943,-2,25.0680661,Product_salinity_max;Recovery_target_mismatch
39,HighTemperatureEdge,4,Coarse,0.415522902453085,1,1,1,0.415522902453085,0,4.27787478229098,6.04761236502599,91.0003983417026,500,0.336367276328623,17.2216546986086,1,16.4947336,
39,HighTemperatureEdge,5,Coarse,0.440697203270781,1,1,1,0.440697203270782,1.16573417585641e-15,4.73275123312914,6.0455671120304,85.271181099452,499.999999999998,0.312870065906043,23.1825915065063,1,18.8944409,
39,HighTemperatureEdge,6,Coarse,0.465871504088476,1,1,1,0.465871504088475,-9.43689570931383e-16,5.14876147230865,6.10682159156006,83.234600457269,500.000000000001,0.292807865091651,28.6174549397939,1,17.6388706,
39,HighTemperatureEdge,7,Coarse,0.491045804906171,1,1,1,0.49104580490617,-5.55111512312578e-16,5.52722331679501,6.22911944650655,84.0762308193679,500.000000000001,0.275804530482622,33.5308381646137,1,18.6116311,
39,HighTemperatureEdge,8,Coarse,0.516220105723866,1,1,1,0.51622010572339,-4.76285677564192e-13,5.64395985876262,6.5332421885999,90.7125379917731,490.154065823388,0.270955803111782,34.9999999999999,1,17.5821108,
39,HighTemperatureEdge,9,Coarse,0.541394406541561,1,1,1,0.541394406540561,-1.00042196748973e-12,5.64836532372263,6.92043002776587,99.599964843085,477.427650364008,0.270996464643559,35.0000000000016,1,17.9440193,
39,HighTemperatureEdge,10,LowerBisect,0.402935752044238,1,1,1,0.402935752044236,-2.22044604925031e-15,4.03679028950432,6.07066836533579,95.4513272952486,500.000000000003,0.349367763297231,14.0724401993255,1,20.6752491,
39,HighTemperatureEdge,11,LowerBisect,0.396642176839814,0,1,0,0.402339103413242,0.00569692657342757,4.02518995471647,6.07204141021834,95.6876993919572,500.000454319357,0.350000008890168,13.9214665785666,-2,22.5418343,Recovery_target_mismatch
39,HighTemperatureEdge,12,LowerBisect,0.399788964442026,0,1,0,0.402339374780359,0.00255041033833298,4.02518999090023,6.07204448584012,95.687785404308,500.000203211925,0.350000009700182,13.9214664629884,-2,20.9070639,Recovery_target_mismatch
39,HighTemperatureEdge,13,LowerBisect,0.401362358243132,0,1,0,0.402339433956837,0.000977075713704811,4.02519000356424,6.07204515316175,95.6878039842071,500.000148681922,0.350000009614019,13.9214665004288,-2,21.0193399,Recovery_target_mismatch
39,HighTemperatureEdge,14,LowerBisect,0.402149055143685,0,1,0,0.402339604143135,0.00019054899944998,4.02519021011444,6.07204695209963,95.6878511227023,500.000000000051,0.350000000000111,13.9214688407789,-2,21.0078009,Recovery_target_mismatch
40,HighTemperatureEdge,1,Coarse,0.34,0,0,0,0.413272891314895,0.0732728913148947,4.79401917924222,6.24341969445126,91.2484736950258,523.812003488816,0.350393013440773,20.8908311990831,-2,138.8695443,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch
40,HighTemperatureEdge,2,Coarse,0.362643013408512,0,0,0,0.423697543768071,0.0610545303595583,4.79587342731882,6.37575121057783,94.9223665091759,514.452311869928,0.350409550473872,20.8906489939178,-2,130.4537613,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch
40,HighTemperatureEdge,3,Coarse,0.385286026817025,0,0,0,0.431926342737186,0.0466403159201616,4.79725762233784,6.48168005906255,97.853682256061,507.449764617916,0.350426480776854,20.8895532138682,-2,122.3941941,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch
40,HighTemperatureEdge,4,Coarse,0.407929040225537,0,0,0,0.437670672055254,0.0297416318297171,4.79815687093486,6.55645652892564,99.9180242626396,502.752827471977,0.350441654647079,20.887967488483,-2,116.5392948,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch
40,HighTemperatureEdge,5,Coarse,0.43057205363405,0,0,0,0.4415947086104,0.0110226549763504,4.80740600131405,6.60203851402982,101.058880668917,500.006063667877,0.350000343573771,20.9967315420848,-2,127.0803254,Product_salinity_max;Recovery_target_mismatch
40,HighTemperatureEdge,6,Coarse,0.453215067042562,1,1,1,0.453215067042563,7.21644966006352e-16,5.01620321377766,6.61820786660736,98.9382009906892,499.999999999999,0.339366182667635,23.6255590398446,1,17.9200517,
40,HighTemperatureEdge,7,Coarse,0.475858080451074,1,1,1,0.475858080451058,-1.59872115546023e-14,5.39769722491788,6.69121958608951,97.1169423698119,500.000000000018,0.320781922002785,28.4154700797823,1,13.6001502,
40,HighTemperatureEdge,8,Coarse,0.498501093859587,1,1,1,0.498501093859588,1.16573417585641e-15,5.74615777969764,6.81782856374069,97.8454216439398,499.999999999999,0.304791833700358,32.7671481121604,1,15.6500224,
40,HighTemperatureEdge,9,Coarse,0.521144107268099,1,1,1,0.521144107263685,-4.41369163439731e-12,5.9276825611188,7.07092423430615,103.038812112681,494.419911517234,0.296934010794165,35.0000000000122,1,12.1281412,
40,HighTemperatureEdge,10,LowerBisect,0.441893560338306,1,1,1,0.441893560338303,-2.66453525910038e-15,4.81275137569956,6.60236491207664,100.997544438942,500.000000000004,0.349724267940358,21.064046493156,1,118.9322155,
40,HighTemperatureEdge,11,LowerBisect,0.436232806986178,0,0,0,0.441597532242703,0.0053647252565257,4.80740650620227,6.60207563460112,101.059901077158,500.003845312509,0.350000347690275,20.9967315743662,-2,122.7204638,Product_salinity_max;Recovery_target_mismatch
40,HighTemperatureEdge,12,LowerBisect,0.439063183662242,0,0,0,0.441598155087553,0.00253497142531112,4.80740661587223,6.60208382394285,101.06012621662,500.003355912851,0.350000348687144,20.9967315598679,-2,123.6657707,Product_salinity_max;Recovery_target_mismatch
40,HighTemperatureEdge,13,LowerBisect,0.440478372000274,0,0,0,0.44159830950127,0.00111993750099659,4.80740667021548,6.60208583572097,101.060181162581,500.003235755708,0.350000347514932,20.9967319016659,-2,123.9276512,Product_salinity_max;Recovery_target_mismatch
40,HighTemperatureEdge,14,LowerBisect,0.44118596616929,0,0,0,0.440926926274003,-0.00025903989528675,4.8310199373026,6.57710399189479,100.061473725895,501.558878753081,0.348760775903646,21.2986073128622,-2,139.4230197,Product_salinity_max;Recovery_target_mismatch
41,HighTemperatureEdge,1,Coarse,0.34,0,0,0,0.39639269959,0.0563926995899999,3.46194548395187,6.19916460537307,95.5200636228444,553.348145588958,0.303637073368852,6.24354667305982,-2,44.3938455,Product_salinity_max;Recovery_target_mismatch
41,HighTemperatureEdge,2,Coarse,0.368954888304164,0,0,0,0.4342789036643,0.0653240153601369,3.46194548395187,6.61993275639236,106.226184010377,517.967627200049,0.303926730717094,6.17643726858959,-2,43.6923152,Product_salinity_max;Recovery_target_mismatch
