DOE_ID,DOE_Type,Qf_train_m3h,T_RO_in_C,Cf_kg_m3,R_target,Qp_train_m3h,Recovery_actual,Recovery_error,Cp_mg_L,W_RO_train_kW,SEC_kWh_m3,P1_opt_gauge_MPa,P2_opt_gauge_MPa,Javg_LMH,Jfirst_stage1_LMH,Jfirst_stage2_LMH,Jmax_local_stage1_LMH,Jmax_local_stage2_LMH,CPFmax_stage1,CPFmax_stage2,dP_stage1_MPa,dP_stage2_MPa,Cb_max_kg_m3,Qf_PV_stage1_m3h,Qf_PV_stage2_m3h,Qb_PV_stage1_m3h,Qb_PV_stage2_m3h,Qhpp_m3h,PXout_gauge_MPa,PX_excess_pressure_MPa,PX_booster_deltaP_MPa,PX_leakage_pct,PX_mix_pct,PX_iterations,PhysicalFeasible,RecoveryTargetMet,DatasetValid,FeasibilityMarginScaled,MaxConstraintViolationScaled,ExitFlag,FminconIterations,FminconFunctionCount,LocalStartsAttempted,OptimizerMethod,AnalyticScreenPassed,AnalyticRmax,AnalyticJavgTarget_LMH,RootEvalCountCoarse,RootEvalCountFinal,HybridSeedRankUsed,HybridSeedP1_N30_MPa,HybridSeedP2_N30_MPa,HybridN150SeedTrials,Runtime_s,FailureReason,ErrorMessage
78,ExternalVerification,61.8551091588048,29.5899488434555,41.4441759865875,0.468788331521593,30.4705781426206,0.492612147274551,0.0238238157529579,502.929728286568,101.988183712323,3.34710366291566,6.89245408441857,7.02939934832419,19.9780869017969,34.9998377174278,16.9093167871619,37.6469533633673,18.8497131374227,1.13888722501292,1.08594360758562,0.350610783559465,0.233513478558423,83.5113039329502,12.371021831761,9.65834550093568,7.72667640074854,7.84613275404606,30.8577787276154,6.7267373093242,0,0.165716775094378,1.233730670677,5.57940082179532,5,0,0,0,-0.0058594565731358,0.0058594565731358,-2,2,33,1,root_seeded_fmincon,1,0.493152472202175,19.0119023201168,37,9,1,6.74960380999871,6.6547169005645,3,39.4757751,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
79,ExternalVerification,59.0154766016635,31.7008915564083,39.2169676568063,0.486241145870719,28.6957529668896,0.486241145870551,-1.6769918786963e-13,497.533442787352,89.4597494356657,3.11752577250328,6.29131191084353,6.56347030172479,18.8144197265208,32.7768264300615,16.8656959229519,35.3523183921727,18.8547858092478,1.12651753204315,1.08228908209637,0.32180326985904,0.216719526064144,78.0085217439682,11.8030953203327,9.37193710560722,7.49754968448578,7.57993090869349,29.0529580435495,6.29129427762911,0,1.76332144183888e-05,1.17812774602679,5.59806340907111,5,1,1,1,0.0049331144252962,0,0,13,90,1,root_seeded_fmincon,1,0.516881363271752,18.8144197265273,41,3,1,5.89358381596929,6.82459458711128,3,80.7891752,,
80,ExternalVerification,59.729302594384,43.12897699618,39.190177367162,0.467717718761924,27.9364531526838,0.467717718761888,-3.54716256367738e-14,493.013094526225,83.3682527106114,2.98421035250863,5.62350801932084,6.05043569949223,18.3165834990059,34.9999999999992,17.5316586860888,38.5646470227244,20.1972713426899,1.09665571357952,1.06084007355824,0.305496800274951,0.214288366656888,75.1940955005204,11.9458605188768,9.67251555469765,7.73801244375812,7.94821236042504,28.2909164126919,5.79685159791832,0.173343578597481,0,1.11491503980502,5.61934323591965,5,1,1,1,2.35494163851919e-14,0,1,3,12,1,root_seeded_fmincon,1,0.510704104602556,18.3165834990073,50,3,1,5.09332355617497,6.34561534328401,4,25.2989231,,
81,ExternalVerification,55.3325799396358,32.7605248148655,39.0673219261181,0.40325663265954,24.073134357626,0.43506256863295,0.0318059359734101,503.025204875507,104.65056689987,4.34719323812183,4.51378929897553,6.83726613313618,15.7835918945882,15.448679114725,31.6671691709053,16.8044766692085,34.6660833135906,1.05946180515168,1.1256669318777,0.350084095848454,0.257505419162571,70.501430565671,11.0665159879272,11.3058574664098,9.04468597312787,7.81486139550245,24.4504278560024,6.51713963239636,2.00335033342083,0,1.20697437638993,5.58837483146302,5,0,0,0,-0.00605040975101501,0.00605040975101501,-2,2,38,1,root_seeded_fmincon,1,0.551284614476279,14.6297074893931,47,9,1,4.28055296385789,6.55370865131365,3,49.0500455,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
82,ExternalVerification,62.4302025199245,22.5073616716531,39.151950600524,0.412679442757774,26.9996152724136,0.432476817030936,0.0197973742731611,501.758240951137,92.3053797704835,3.41876648386152,6.68929231193219,6.38515200808135,17.7023441334996,28.5908864332765,14.2647416468522,30.3191543658319,15.477437073225,1.1377186583931,1.08064120028789,0.396611482703456,0.288941622370594,70.3338146765302,12.4860405039849,10.5086686909693,8.40693495277545,8.85764681187773,27.4060433814431,6.04860455468163,0,0.640687757250558,1.14711084575099,5.60849650165372,5,0,0,0,-0.133175664867017,0.133175664867017,-2,2,38,1,root_seeded_fmincon,1,0.488609659567654,16.8919887143833,28,6,1,5.88929231193219,6.75076137596581,2,39.7603618,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
83,ExternalVerification,57.492581087977,32.9210837708559,40.9914702668679,0.45888776688044,27.1101673854512,0.471542012420113,0.0126542455396734,500.415627421018,110.003844041952,4.0576600829468,5.25369295461779,7.27977025044342,17.77482781632,21.5408561118103,30.3550877072417,23.3823638407073,33.5829173992405,1.08077571419452,1.12642752160499,0.350013000404062,0.243260202640615,79.2239840452724,11.4985162175954,10.8470428581251,8.67763428650007,7.59560342563144,27.4940552420263,6.96022772294068,1.70653476832289,0,1.26351994391799,5.56942370620849,5,0,0,0,-0.000831254842036389,0.000831254842036389,-2,2,33,1,root_seeded_fmincon,1,0.530572804747134,17.2978246444101,45,9,1,5.1781851577577,7.09834809247374,3,43.1345392,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
84,ExternalVerification,60.8529567992779,35.5780432448229,40.7803549825924,0.456979004034721,27.9116248301248,0.458673272396454,0.00169426836173264,500.000017942946,93.3162099165676,3.34327401161727,5.82332276747425,6.56840312028463,18.3003047666698,29.805167531961,20.8304466422161,32.3923483290971,23.340471526731,1.09944296901168,1.08269403501463,0.350000004376129,0.247544084323981,76.9095896650061,12.1705913598556,10.421934298556,8.33754743884477,8.23533299228828,28.2986599013739,6.26620679575626,0.442884028282017,0,1.17492234865193,5.59914085332782,5,1,0,0,-3.58858915916471e-08,3.58858915916471e-08,-2,3,10,1,root_seeded_fmincon,1,0.501273916740262,18.2327062619341,53,12,1,5.95151642602734,6.41527193613972,4,30.3113363,Recovery_target_mismatch,
85,ExternalVerification,57.1224228340013,40.0319311895785,39.8954930900629,0.452615959518972,25.8545202210605,0.452615959518981,9.49240686054509e-15,499.99999999999,95.2564829155975,3.68432607146211,4.90486042326824,6.50282311876177,16.9515605960271,22.6225613154056,28.7120862914536,24.8754967867536,32.2649429367985,1.06980343400911,1.09788433469183,0.32857437155987,0.234667919094542,74.3794766966402,11.4244845668003,10.766507574428,8.61320605954241,7.81697565323522,26.21985364905,6.21514509115199,1.31028466788374,0,1.1683976137188,5.60133457434092,5,1,1,1,2.04281036531029e-14,0,1,3,12,1,root_seeded_fmincon,1,0.534010962536465,16.9515605960267,50,12,1,5.12686839079048,6.32073674642755,4,33.6713993,,
86,ExternalVerification,61.1898705095267,20.5075394501987,38.6070534515306,0.430754909818672,27.4185505753576,0.448089697641846,0.017334787823174,500.006147302803,94.4140196920851,3.44343583854282,6.93199710527844,6.54892478303104,17.977019784525,28.8056056196509,14.1995894480213,30.4523690045817,15.3554328374051,1.15086068908424,1.08861834718124,0.383072731456959,0.271934744667027,71.3586866203598,12.2379741019053,10.1022413066173,8.0817930452938,8.4428299835423,27.813503246425,6.22370418599623,0,0.708292919282207,1.16949136674946,5.60096678705184,5,0,0,0,-0.0944935184484552,0.0944935184484552,-2,3,25,1,root_seeded_fmincon,1,0.498513883850282,17.2815612071515,34,9,1,6.6793153404953,6.40085848192304,3,32.8776432,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
87,ExternalVerification,59.5774789061722,35.157842117101,40.1877346321669,0.47338927761162,28.2033397013146,0.473389277611623,3.49720252756924e-15,499.999999999997,91.9248599417974,3.25936080319994,5.92370235270666,6.58323812963667,18.4915681230754,31.0166778066329,19.8580598674228,33.6858030469611,22.3131623907747,1.10699567837882,1.08369080416813,0.330726688164884,0.228352335296245,77.95356361303,11.9154957812344,9.91514337601969,7.93211470081575,7.84353480121439,28.5732831141243,6.29917693965983,0.375474586953168,0,1.17913486133934,5.59772491862762,5,1,1,1,6.32827124036339e-15,0,1,2,9,1,root_seeded_fmincon,1,0.512005552434341,18.4915681230753,45,9,1,5.92979095501918,6.5417889422061,3,24.341617,,
88,ExternalVerification,55.8782949078471,40.482682342642,39.3623138753878,0.409599810097382,23.4428496929217,0.419534091574966,0.00993428147758402,500.000973604644,102.835335002968,4.3866396939796,4.12613515337205,6.44416541813416,15.3703446714671,13.681016175203,35.6763666794725,15.1700629536334,39.5360984894995,1.04209393321632,1.10855378911855,0.35000000071114,0.262336735044618,69.097552538013,11.1756589815694,11.8849190673506,9.50793525388045,8.10886130373134,23.8183582125311,6.1315228766598,2.00538772328775,0,1.15771039096649,5.60492933598958,5,0,0,0,-1.94720928869963e-06,1.94720928869963e-06,-2,3,18,1,root_seeded_fmincon,1,0.545900694541706,15.0063853808154,46,9,1,4.30123398494322,6.16683650545317,3,33.1007942,Product_salinity_max;Recovery_target_mismatch,
89,ExternalVerification,62.8589146299124,27.2967674502525,39.4184017097109,0.415952723190706,27.2878230688365,0.434112221464466,0.0181594982737597,500.458165910498,90.3168606193041,3.30978621458627,6.49756670464106,6.1163669619348,17.8913080703098,31.1125007118851,13.1479513330482,33.2423309922572,14.4569987586358,1.12881113138609,1.06525799849631,0.38155714772207,0.277989376101618,71.0302506679951,12.5717829259825,10.3603857161868,8.28830857294941,8.89277289026898,27.6845087321503,5.79900988814335,0,0.698556816497709,1.11519114512615,5.61925014228702,5,0,0,0,-0.0901632792059145,0.0901632792059145,-2,3,39,1,root_seeded_fmincon,1,0.485277230438913,17.1428905829558,44,9,1,5.90002436498312,6.30338028926258,3,47.2920918,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
90,ExternalVerification,58.0964508426142,27.7862668584931,40.9456579976169,0.5131380244895,29.8114980152285,0.513138024489468,-3.2085445411667e-14,500.000000000049,113.138766360168,3.79513858385694,6.2742255280592,7.75610811904098,19.5459598840995,27.8876031178237,25.4713678464783,29.9530554555045,28.1811650962003,1.12224521463479,1.13654989459365,0.338644121444172,0.218719055098657,86.0433447994276,11.6192901685228,9.81726007529849,7.85380806023879,7.07123820684643,30.1864232014378,7.44670938106466,1.17248385300545,0,1.32552876611606,5.54870333482163,5,1,1,1,-9.72555369571637e-14,9.72555369571637e-14,1,3,12,1,root_seeded_fmincon,1,0.525057891791646,19.5459598841007,29,6,1,5.95585014550394,7.95696900851176,2,20.4482186,,
91,ExternalVerification,60.2054534732193,24.4978568755289,40.3165423191,0.498215158102267,30.0052967218904,0.498381707817174,0.00016654971490615,502.382252347806,102.092386850976,3.40247882889603,7.03354103986537,7.2346623995934,19.6730243390312,32.186996870639,17.5491808494613,34.3280076169335,19.2942076521698,1.15243117288947,1.10511438940144,0.350181913978057,0.230071096494876,82.1763413581492,12.0410906946439,9.49987436889581,7.59989949511665,7.55003918783222,30.3856883540843,6.92924716586674,0,0.104293873998632,1.2595684033236,5.5707463107834,5,0,0,0,-0.00476450469561174,0.00476450469561174,-2,3,50,1,root_seeded_fmincon,1,0.506665065043798,19.6664499873975,23,6,1,6.72147270529039,7.4475674951411,2,30.4531536,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
92,ExternalVerification,56.3298209669919,29.711029189636,40.8051764235985,0.526132840800226,29.6369687271314,0.526132840800223,-2.99760216648792e-15,500.000000000064,116.160110382511,3.919432903277,5.94187722731929,7.9069507282747,19.4315294565509,26.2374488655396,28.958984730101,28.3031852350201,32.2287735128388,1.11130329060431,1.1492347047559,0.321875171445937,0.203691173270387,88.143990639386,11.2659641933984,9.72291180315244,7.77832944252195,6.67321305996512,29.9962714770256,7.60794685475658,1.6660696274373,0,1.34606353290953,5.54185583972838,5,1,1,1,-1.27453603226968e-13,1.27453603226968e-13,1,2,9,1,root_seeded_fmincon,1,0.541524888173792,19.431529456551,28,6,1,5.9511480075461,7.85044733931007,2,16.4026593,,
93,ExternalVerification,61.5673234948365,31.7904157213351,40.9693936407016,0.400333333543411,28.3444221834296,0.460380938693994,0.0600476051505829,511.515828694453,91.7519150503266,3.23703600152997,6.45459989202149,6.47623066884653,18.5840690948267,33.209772457773,15.2207199609793,35.8346434239773,16.9922243380512,1.12325630931732,1.06993756085992,0.350621807037342,0.246637547787482,77.5099228022384,12.3134646989673,9.93379436344503,7.94703549075603,8.30572532785171,28.7310117131249,6.17778879018662,0,0.27681110183487,1.16362362838711,5.60294011822477,5,0,0,0,-0.0230316573889069,0.0230316573889069,-2,2,43,1,root_seeded_fmincon,1,0.495457627008234,16.1601441463634,47,12,1,5.95758736150814,5.85537682407485,4,43.8908878,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
94,ExternalVerification,58.7121350584805,38.3420924694043,40.739821278828,0.46777741441517,27.4642107324505,0.467777414415175,4.71844785465692e-15,499.999999999991,97.4629425832987,3.54872541333004,5.40528156573138,6.71100167687748,18.0069569449584,26.8722036622702,25.825548874884,29.4159610100698,29.0959074014276,1.08536793266085,1.0952598531753,0.332894904916871,0.232340188317478,78.1757539576946,11.7424270116961,10.4607249166894,8.36857993335149,7.8119810815075,27.8374541557293,6.41913280748841,1.01385124175704,0,1.19445829228373,5.59257683091707,5,1,1,1,1.73194791841524e-14,0,1,3,12,1,root_seeded_fmincon,1,0.519551877471606,18.0069569449582,49,3,1,5.16751646189848,6.83490962637806,4,22.7020962,,
95,ExternalVerification,59.8521999204552,32.3409118252972,39.1362492335838,0.448047291989848,26.8166160939967,0.448047291989876,2.8199664825479e-14,499.999999999962,84.3052768140065,3.14377013559439,5.84661741062007,6.24747901876494,17.5823604078132,29.0123964315945,17.5915229877468,31.3019528117689,19.5318399927342,1.10754172728214,1.0774517677153,0.345573404158452,0.247695957149007,72.3417082387146,11.970439984091,10.159672415887,8.1277379327096,8.25889595661462,27.1916271692372,5.95523935735107,0.108621946731001,0,1.13517314302805,5.61251627013939,5,1,1,1,7.56061879769732e-14,0,1,2,9,1,root_seeded_fmincon,1,0.50965545193895,17.5823604078121,51,12,1,5.89076552003596,6.17685657312519,4,27.3470461,,
96,ExternalVerification,55.701491633819,40.9264313724452,40.9339523654815,0.49222878415828,27.4178775027174,0.492228784158281,1.22124532708767e-15,499.999999999999,105.568662981893,3.85035869284302,5.00519136962937,7.06674214481355,17.9765784832923,23.1437076592754,33.5876495946245,25.5589677623956,38.1395293938326,1.07161035628775,1.11769751907871,0.310206159836115,0.207925707134223,82.4148387098836,11.1402983267638,10.3926365845854,8.31410926766834,7.07090353277541,27.7690246460568,6.78778857786362,1.78259720823425,0,1.2415214749847,5.57679006186487,5,1,1,1,2.88657986402541e-15,0,1,4,15,1,root_seeded_fmincon,1,0.547633449397243,17.9765784832922,51,3,1,4.39714580790766,7.4058477296339,4,22.6553774,,
97,ExternalVerification,62.2392493276849,33.5883955463338,39.1919612984434,0.470392482340468,29.2768749904619,0.470392482343761,3.29286597988698e-12,478.527819363631,91.744830083427,3.13369613776458,6.23728607952129,6.33665145231865,19.1954333795318,34.1985440007814,16.2358306466932,36.92302654369,18.1698639951787,1.1188223007881,1.07060520353715,0.350000000004242,0.242034667722914,75.5951530744637,12.447849865537,9.96259424306184,7.97007539444947,8.24059358430573,29.6549249307522,6.0470613763882,0,0.190224703133094,1.14691355793295,5.60856291469038,5,1,1,1,-1.21214149828575e-11,1.21214149828575e-11,1,4,15,1,root_seeded_fmincon,1,0.49010873893094,19.1954333793974,51,9,1,5.89306341075511,6.56164900818726,3,26.3310932,,
98,ExternalVerification,57.3141197485159,27.0603460882528,39.5146443238404,0.445376973143734,26.8229483338811,0.467998958224875,0.0226219850811408,501.592131072796,101.758302278924,3.79370310125041,5.66913408555355,7.14721371351453,17.586512151771,23.133591069484,24.5114533335058,24.798136423,26.8056970597633,1.10359305064928,1.12531454459744,0.350121121204168,0.243898231543719,75.8337753088317,11.4628239497032,10.3591294865716,8.2873035892573,7.62279285365868,27.2031825280165,6.83096455853371,1.16183047298016,0,1.24703045666799,5.57494457413467,5,0,0,0,-0.00318426214559175,0.00318426214559175,-2,2,37,1,root_seeded_fmincon,1,0.532224871180891,16.736420910039,47,9,1,5.90349012728124,6.51908508916471,3,40.2036964,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
99,ExternalVerification,60.7242851712175,25.8876889299692,40.075184122458,0.47893827161131,29.7131875890268,0.489313089569484,0.0103748179581741,500.297835701942,99.7832996298479,3.3582159211588,6.95246880021187,6.93085703347126,19.4815024842819,33.0729820978202,16.038138777823,35.3329919204711,17.6839326335974,1.14886647232935,1.091401377788,0.35011684880936,0.233528490685883,80.2071318337133,12.1448570342435,9.52450465171216,7.61960372136973,7.75277439554765,30.091997224057,6.63114255754057,0,0.321326242671296,1.22152927359683,5.58349165516342,5,0,0,0,-0.00059567140388439,0.00059567140388439,-2,2,33,1,root_seeded_fmincon,1,0.502336090313641,19.0684396700335,33,17,1,6.71580211237677,6.88238480040262,3,41.5233444,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
100,ExternalVerification,56.9375908550969,36.4566083539473,40.7572129315698,0.463638173818228,26.3984406456659,0.463638173818216,-1.22124532708767e-14,500.000000000013,106.758303883655,4.04411401857492,4.94972607949635,7.02151609101811,17.3081829567702,20.3711735946419,31.961292583126,22.2807669655264,35.5715134377623,1.06953016286631,1.11869794550948,0.342185180876861,0.240647846800264,77.5858026708209,11.3875181710194,10.9915607519842,8.79324860158736,7.63478755235774,26.774643729967,6.71216957949715,1.7624435000008,0,1.23187148863417,5.58002399905698,5,1,1,1,-2.55351295663786e-14,2.55351295663786e-14,1,3,12,1,root_seeded_fmincon,1,0.535744479910136,17.3081829567706,50,12,1,5.16781694632378,6.82745802948442,4,27.7835758,,
101,ExternalVerification,61.3662328117954,39.6479401581035,40.130983265611,0.44668579593556,27.4114245471038,0.446685795935562,1.33226762955019e-15,499.999999999999,84.2993416284161,3.07533603310386,5.71747963522177,6.1024973259953,17.9723475918593,32.4818752882114,17.5444370092544,35.5324427327644,19.9040552419226,1.09604694021782,1.0627735684079,0.338244239726685,0.244404681230076,74.0067485618082,12.2732465623591,10.2801981783893,8.2241585427114,8.4887020661729,27.7909143054711,5.81808933254704,0.100609697325273,0,1.11763186942193,5.61842726603533,5,1,1,1,2.99760216648792e-15,0,1,4,18,1,root_seeded_fmincon,1,0.4970811894801,17.9723475918593,48,12,1,5.92867863941438,5.92061964482957,4,32.2608317,,
102,ExternalVerification,58.5561962602839,28.2835556435231,39.7197435091546,0.42118424489087,24.7934015742049,0.423412092274531,0.00222784738366061,535.304257801243,78.595887937236,3.17003246617872,5.9071119312283,6.18508755895817,16.2558363324186,26.0735272007238,15.8366302755713,27.9806061329658,17.4015509934147,1.1109457013454,1.07758463314809,0.3500195840896,0.260058409215141,70.1860963398655,11.7112392520568,10.2056624442799,8.16452995542391,8.44069867151977,25.1735431624055,5.88287482933149,0,0.0242371018968086,1.12591860873819,5.61563418594351,5,0,0,0,-0.0706085156024852,0.0706085156024852,-2,4,57,1,root_seeded_fmincon,1,0.520935476484997,16.1703037670924,47,12,1,5.91123793372691,6.11012640944948,4,59.2416656,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
103,ExternalVerification,59.204700807561,40.2960234491333,39.8109876271803,0.406120218642422,25.3020985026244,0.427366377289303,0.0212461586468805,500.007662588182,91.1345609793913,3.60185780519109,4.90719118033653,6.22118305782587,16.5893643473803,23.050406431198,26.245752001668,25.3228664945955,29.4024947945719,1.06829905098158,1.08488239834819,0.350000025459881,0.259679949074176,70.8736301390743,11.8409401615122,11.2083436537264,8.9666749229811,8.47565057623413,25.6853450747352,5.91818126679674,1.01099008646021,0,1.13043408486346,5.61411271144695,5,0,0,0,-1.53251763637119e-05,1.53251763637119e-05,-2,3,24,1,root_seeded_fmincon,1,0.5152293582084,15.7646381042656,50,9,1,5.12282271702059,5.76104457948176,3,37.5969217,Product_salinity_max;Recovery_target_mismatch,
104,ExternalVerification,56.0669562276243,22.9043226200345,40.8859689529869,0.433625143149737,26.7630441366998,0.477340771417045,0.0437156282673075,526.110291574693,110.750589268811,4.13819103324424,5.94321037145556,7.81261523530086,17.5472358619852,21.5979895112085,25.5279405270823,23.0352957886491,27.7337219579875,1.11221377438479,1.15126550267109,0.350103595492866,0.240811301139437,79.8807094711708,11.2133912455249,10.2261913052568,8.18095304420543,7.32597802273111,27.1527244320928,7.48015747346051,1.53694710200494,0,1.32978932704918,5.5472820315996,5,0,0,0,-0.0522205831493854,0.0522205831493854,-2,3,44,1,root_seeded_fmincon,1,0.544063777533381,15.9402320483698,35,6,1,5.17015321123957,7.66488715416994,2,43.4846557,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
105,ExternalVerification,62.5756728757422,25.7618607667691,39.1314806504306,0.407449299241386,25.6675566477206,0.410184269191787,0.00273496995040107,501.434202714267,85.0689406617194,3.31425939092157,5.9609367955831,6.26538699662261,16.8289776079994,25.4323786615643,17.1076315740975,27.1245884170278,18.5998518867287,1.10954257007688,1.08276336743354,0.407234515988379,0.307911735024006,67.5754232626663,12.5151345751484,11.1897540443605,8.95180323548844,9.2270290570054,26.0845945322526,5.91428219153682,0,0.0466546040462736,1.12993543738591,5.61428071221271,5,0,0,0,-0.163527188538226,0.163527188538226,-2,2,46,1,root_seeded_fmincon,1,0.487473783311486,16.7167676781926,45,9,1,5.88922136175749,6.24837668879306,3,43.0570499,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
106,ExternalVerification,60.3697152746715,29.3469773861695,41.1337357168586,0.482918333831681,29.1536392648434,0.482918283318043,-5.051363766162e-08,511.395935901084,95.7793164973186,3.28532968481982,6.62861447211827,6.92756081686404,19.1146336643348,32.4635927317813,17.4625965497877,34.9193425267559,19.4126643821933,1.13208448549144,1.08887162022111,0.343766967747738,0.232839245050584,81.2867755600353,12.0739430549343,9.68699577114642,7.74959661691713,7.804019002457,29.5348520236696,6.62861427118199,0,2.00936274730168e-07,1.22120653059051,5.58359989704184,5,0,1,0,-0.0227918718021676,0.0227918718021676,0,8,90,1,root_seeded_fmincon,1,0.505286464599215,19.1146356637407,39,9,1,6.7420291819804,6.79827256147299,3,82.0175031,Product_salinity_max,
107,ExternalVerification,56.63691597538,21.2767508167411,39.4988764590312,0.434247051721129,27.5853832892914,0.487056592228339,0.0528095405072098,508.343020444977,108.114191503349,3.91925645438896,6.24055741037463,7.7273644456913,18.0864039400022,23.5539558549869,23.5013669352652,25.0069913518509,25.4599100423854,1.12798053787929,1.14945416176563,0.350000031871996,0.236127856898616,78.6670455249768,11.327383195076,9.9613208535831,7.96905668286648,7.26288317152216,27.9688098014693,7.40185794880862,1.16130053843399,0,1.31981508969253,5.55060986929466,5,0,0,0,-0.0166860408899536,0.0166860408899536,-2,3,39,1,root_seeded_fmincon,1,0.53858864796346,16.1253696439064,33,6,1,5.90170065409496,6.969073915916,2,41.3279099,Product_salinity_max;Recovery_target_mismatch,
108,ExternalVerification,61.9320443619659,33.8892595645978,39.2370565739713,0.429591048331872,27.1848846425188,0.438946992991785,0.00935594465991391,500.218046706136,85.0020544369932,3.12681313732871,6.11595046538823,5.88938229348936,17.8238163142662,33.1683652783651,12.8855013105737,35.8354932334229,14.4244495478211,1.11455449882359,1.05450454167441,0.350146614725291,0.254686661871717,71.3297291671169,12.3864088723932,10.0589656941476,8.0471725553181,8.6867899298618,27.5636201075817,5.60194976678187,0,0.514000698606361,1.08997531919426,5.62775737194897,5,0,0,0,-0.000436093412272909,0.000436093412272909,-2,2,31,1,root_seeded_fmincon,1,0.492539852579665,17.443910216885,50,12,1,5.89477566469158,5.88782557832436,4,44.4601758,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
109,ExternalVerification,58.94072443152,33.5966998398771,40.3754469169963,0.463623444042916,27.3263016553263,0.463623444042926,1.02140518265514e-14,499.999999999985,97.6427324253963,3.57321432138857,5.59077458908593,6.79635619554882,17.9165366216406,26.0930605920504,24.0820520580631,28.2840516139238,26.7737140794422,1.09435038959746,1.1008128773621,0.346069712018172,0.242815299949712,76.8568314559685,11.788144886304,10.4722954056052,8.37783632448419,7.90360569404841,27.7068534290426,6.49171943500715,0.90094484592122,0,1.20372836287517,5.58946435621409,5,1,1,1,3.04201108747293e-14,0,1,3,12,1,root_seeded_fmincon,1,0.517536903290711,17.9165366216403,45,9,1,5.9363101953433,6.50182880304391,3,24.690686,,
110,ExternalVerification,59.8059471757887,21.5857578989846,40.4659350208832,0.472954209105875,29.1654702128339,0.48766839403291,0.0147141849270345,520.914403826818,102.438525739837,3.51232210529422,7.43279525342703,7.08279525247441,19.1223906457081,32.1648056854914,14.4705911253337,34.1520158980174,15.8079688950143,1.16842982575356,1.09568556789353,0.35023050089961,0.233465014549772,80.7043719623552,11.9611894351577,9.30372093577525,7.4429767486202,7.66011924073871,29.5455184752006,6.77858504851866,0,0.654210204908369,1.24034708345507,5.5771835444528,5,0,0,0,-0.0418288076536351,0.0418288076536351,-2,3,46,1,root_seeded_fmincon,1,0.510049609453371,18.5454199097515,24,6,1,6.72468649805517,7.36164520023893,2,43.9215442,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
111,ExternalVerification,55.3948226463284,21.713733204411,39.7625236969063,0.443285041604166,25.1606324186525,0.454205487384481,0.0109204457803155,531.370977458999,101.957408987262,4.05225939041489,5.75288961345055,7.42523009492959,16.4966118664126,20.0831427411554,23.4745902977733,21.3644562237076,25.3541315463553,1.10889487859121,1.14195248355035,0.350171142360963,0.249445958626705,74.3077100356251,11.0789645292657,10.279561419149,8.22364913531921,7.55854755691897,25.5478604610968,7.09543714968809,1.34254753623754,0,1.2807620760743,5.56365572968745,5,0,0,0,-0.0627419549179973,0.0627419549179973,-2,3,50,1,root_seeded_fmincon,1,0.550665180295903,16.0999844357678,32,6,1,5.1152161763897,7.78487323226085,2,49.0556819,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
112,ExternalVerification,62.3755347554768,33.5293546359233,39.7710728180862,0.436637557179862,27.9837406262689,0.448633278030724,0.0119957208508623,500.319108680678,88.9001596789537,3.17685047421792,6.32595041755286,6.0346783701343,18.3475876122927,34.6023100474059,12.6815943414114,37.3768108789082,14.2151644293949,1.12041161892432,1.05494464037153,0.350501472452567,0.251189207245193,73.605643017801,12.4751069510954,9.94511425765801,7.95609140612641,8.59794853230197,28.3649378824065,5.74589603181226,0,0.5800543857406,1.10839595836567,5.62154162786204,5,0,0,0,-0.00143277843590647,0.00143277843590647,-2,2,34,1,root_seeded_fmincon,1,0.48903789153201,17.8570030969177,50,12,1,5.91422251973815,6.13575175635478,4,44.5621747,Stage1_dP_max;Product_salinity_max;Recovery_target_mismatch,
113,ExternalVerification,57.6132187876974,34.017234287942,41.3430782800134,0.49009605528476,28.2360112601088,0.490096055284768,8.10462807976364e-15,499.999999999995,110.360876888005,3.90851511820724,5.49593471290883,7.3802438980646,18.5129892867223,24.3868301343463,29.7427604239728,26.5170651359609,33.1795286370489,1.08894295792738,1.1250712422697,0.337797130562501,0.22761136968843,82.8814665757394,11.5226437575395,10.4576412914554,8.36611303316436,7.34430188189717,28.6114213926985,7.07295793975087,1.57702322684204,0,1.27789590701297,5.56461419746703,5,1,1,1,9.10382880192628e-15,0,1,3,12,1,root_seeded_fmincon,1,0.529461825634254,18.512989286722,44,12,1,5.19559631207549,7.55398669994154,4,27.1409042,,
