DOE_ID,Qf_train_m3h,T_RO_in_C,Cf_kg_m3,R_target,Saved_P1_MPa,Saved_P2_MPa,Saved_W_kW,Saved_Cp_mg_L,ScanBest_P1_MPa,ScanBest_P2_MPa,ScanBest_W_kW,ScanBest_Cp_mg_L,SavedMinusBest_kW,SavedMinusBest_pct,SuspiciousLocalBranch
955,59.1539273264195,37.7556621568212,38.7741326698563,0.460039883721232,5.07151571620026,6.51501595738934,97.6393132588507,471.349594082247,5.76721257296021,6.02142070507143,80.5350367704916,498.961462986755,17.1042764883591,17.5178172781839,1
2330,58.6579443998959,36.7272740738195,38.5930983738973,0.465024168167129,5.06239183778443,6.60821226414507,99.2654273705154,469.611105528497,5.80991347022754,6.0716177483953,80.863051960209,498.895120640506,18.4023754103064,18.5385545579915,1
825,57.8549616591824,39.0639597003857,38.5150142139446,0.476847095438325,5.7779029264374,6.08963255536537,81.194720998409,499.999999999996,5.75737455391087,6.10329158552437,81.5810104573522,499.147001725333,-0.386289458943168,-0.475756864723677,0
