DOE_ID,DOE_Type,DataSplit,Qf_train_m3h,T_RO_in_C,Cf_kg_m3,R_target,ProposalFeasibilityScore,NearestPriorDistance,Rmax_analytic_design
357,FlowEdgeChallenge,Train,61.0960534641437,33.3194340379547,40.1886332074736,0.478714085966714,0.816120613566333,0.120344476926354,0.496279385008106
358,FlowEdgeChallenge,Train,47.6341973719873,33.2755844751708,39.3760158779507,0.456311972787483,0.573023447773938,0.177246736323348,0.562631107508931
359,FlowEdgeChallenge,Train,61.1179485919757,43.8373315078814,39.7298217272523,0.430768343605728,0.666791338225043,0.084589833793303,0.496100521250233
360,FlowEdgeChallenge,Train,62.5496419953498,41.0443893904913,39.4999946071218,0.463723013796024,0.816236300344085,0.0964904906399624,0.484676652126447
361,FlowEdgeChallenge,Validation,49.5227834276029,32.33783721858,38.9936854083453,0.465291190983572,0.782521751042745,0.0761606773287576,0.566902956331337
362,FlowEdgeChallenge,Test,62.4162022131111,36.5019322548887,40.7840504073036,0.461909770843698,0.565114321095711,0.128256136226306,0.485719257474983
363,FlowEdgeChallenge,Train,61.0694697113536,29.6427634326588,40.8072387596616,0.479325389426,0.734592341535586,0.0469920656314431,0.496496723062734
364,FlowEdgeChallenge,Train,61.1168682261204,37.7412925804407,40.2518330906304,0.490609653203402,0.944768905337761,0.109662376450727,0.496109343874447
365,FlowEdgeChallenge,Train,61.0338625952273,34.0076322810047,39.3999691759992,0.474850189396714,0.807948874392488,0.114298628609798,0.496788129129244
366,FlowEdgeChallenge,Validation,48.4209985333363,28.6604827465515,38.9010612556008,0.530945017108631,0.580773183471204,0.134596194945528,0.567937863065912
367,FlowEdgeChallenge,Train,61.0511188986406,42.378212107368,40.9767148290282,0.464086951777685,0.790572597429248,0.0426517333184799,0.496646862339148
368,FlowEdgeChallenge,Train,62.9968045578035,44.3730275827499,40.2271909357051,0.434980995985896,0.686884805824865,0.130858866362443,0.481215036208871
369,FlowEdgeChallenge,Test,61.2769615160437,41.838573396145,40.193786220319,0.418844205909649,0.617801040420242,0.113137998693508,0.494805361840818
370,FlowEdgeChallenge,Train,47.7014248444431,39.8533231877621,39.3645026595628,0.438925037790383,0.573563542425374,0.207658300733491,0.562759746820528
371,FlowEdgeChallenge,Test,49.9603763670183,29.9022374652464,39.3725474827416,0.509021760588045,0.570135998532621,0.146407974708904,0.562669860528027
372,FlowEdgeChallenge,Train,49.3718773532542,41.3857691606841,39.0559925529908,0.436892429951072,0.578053173233693,0.0897660521574844,0.566206787117421
373,FlowEdgeChallenge,Train,48.0106794984928,33.3305630892631,38.5250900925439,0.476968366236811,0.75215799193815,0.147614088959139,0.572138658183867
374,FlowEdgeChallenge,Train,49.9927743419882,36.3863101137572,38.5628737614141,0.480843860734558,0.844653571138359,0.150795231905118,0.571716494285876
375,FlowEdgeChallenge,Train,49.9754813515574,37.7783483502123,39.1792303580635,0.462599440197906,0.77172600817358,0.105070445041152,0.564829828401525
376,FlowEdgeChallenge,Train,61.2349587902341,39.9525799107965,39.9244885649141,0.450804516537506,0.775773443281616,0.0520824655304598,0.495146820094943
377,FlowEdgeChallenge,Train,47.6938038885143,40.3863798475786,38.7500002048436,0.445318704855549,0.586948962212861,0.0972688261547848,0.569625696035267
378,FlowEdgeChallenge,Validation,47.651737207669,29.1070667449516,38.8831609911487,0.488592622041739,0.737008507137874,0.190739810616606,0.568137866020685
379,FlowEdgeChallenge,Validation,49.3554066800934,41.0309286430925,38.7415299012105,0.490991418182594,0.915430317024063,0.037003214038283,0.569720336299324
380,FlowEdgeChallenge,Train,62.1073236798569,44.4553069744474,41.455732018237,0.469299249605275,0.783628649622895,0.0713888595564353,0.488149806377718
381,FlowEdgeChallenge,Test,48.3953742824654,33.413836219371,39.2669663732911,0.502734695129636,0.793920103291736,0.0900804832272381,0.563849537728591
382,FlowEdgeChallenge,Validation,49.7098427819172,43.7274836098631,38.5419793930875,0.535671081454309,0.654841945077238,0.1354957454345,0.571949950915223
383,FlowEdgeChallenge,Train,47.9353227826296,44.5134420395719,38.524804092179,0.452489725772297,0.747214919363824,0.101787405425637,0.57214185371867
384,FlowEdgeChallenge,Test,47.5404002455864,37.4868925062421,38.6091733843263,0.537115262134433,0.650212876880298,0.129212129136119,0.571199180063393
385,FlowEdgeChallenge,Validation,47.5100806080478,36.559710435773,39.2120511490926,0.450874473265885,0.645888461377843,0.167399824226219,0.564463115652597
386,FlowEdgeChallenge,Train,48.3055260193042,34.6294411162382,38.7951823599606,0.529267018449585,0.684051620987509,0.104832970083667,0.569120867486473
387,FlowEdgeChallenge,Train,62.8117648939114,38.8919395619071,39.3375291054963,0.480242135633453,0.832261327099914,0.103882741261318,0.482641504446198
388,FlowEdgeChallenge,Train,62.6712901371195,44.3278366046123,38.9141420729502,0.482383697413824,0.805637887127845,0.126580788598721,0.483730047095884
389,FlowEdgeChallenge,Train,49.9627401114031,38.3265871221033,38.5247009702434,0.505056157853613,0.865946161408444,0.112524174258348,0.572143005919068
390,FlowEdgeChallenge,Train,61.3719625426369,42.5365123151986,40.3473638109334,0.475891024567043,1,0.111677518390838,0.494034781620483
391,FlowEdgeChallenge,Train,62.5566972099136,40.4305991624595,40.4089387205451,0.484124503481085,1,0.0629436158352404,0.484621651405949
392,FlowEdgeChallenge,Train,61.3239516528479,41.4483654887701,39.5974089745685,0.444412889235999,0.708081306521093,0.0673280684692359,0.494423913134003
393,FlowEdgeChallenge,Test,62.9346853904952,40.4956953247764,40.1018868293233,0.454013592642824,0.788843472077754,0.113011058489444,0.481692976706401
394,FlowEdgeChallenge,Train,49.9913539788562,31.8193297532655,39.4047215137999,0.464189832305123,0.570211442187474,0.127412798749917,0.562310374147487
395,FlowEdgeChallenge,Train,47.8630159282667,38.459885079786,39.2283571101912,0.532722313715162,0.599334426894568,0.178518568345963,0.564280926143115
396,FlowEdgeChallenge,Validation,49.3540331920572,34.889142161783,39.7928712914426,0.476074853112189,0.572519655406196,0.0783900865257231,0.557973505123546
397,FlowEdgeChallenge,Train,61.1686633697573,37.6771638257751,39.4386797562182,0.444313598421237,0.619343244987653,0.0741287783754535,0.495686718321879
398,FlowEdgeChallenge,Train,62.9191511615046,35.4256674877131,39.4236254585801,0.47379605835616,0.770433337849142,0.118881620605864,0.481812643477986
399,FlowEdgeChallenge,Train,48.2422685708383,37.7182575124981,39.8367158064496,0.504112991643505,0.561535122821581,0.180783833524237,0.557483622274306
400,FlowEdgeChallenge,Train,49.9222106503495,42.5402938614885,39.2231478173617,0.497708405229377,0.854616408718788,0.0993706335876394,0.564339130532272
401,ScoreBoundaryProbe,Validation,52.6887714921368,44.3950122801401,41.3603879351143,0.470809397346014,0.643070590667913,0.217756453654257,0.540459352680288
402,ScoreBoundaryProbe,Train,51.5303454865829,32.4223208171659,41.3252293821098,0.49709158347136,0.545910474626583,0.045925443929815,0.54085218567475
403,ScoreBoundaryProbe,Train,54.3249791943764,35.7427482690671,40.5923075799244,0.426046723550072,0.506869681601028,0.150689396069022,0.549041256090231
404,ScoreBoundaryProbe,Train,55.5726702739205,43.9926117178066,40.2997353850017,0.540447208568057,0.639514199920865,0.098209722735863,0.545902902265524
405,ScoreBoundaryProbe,Test,54.2943127597443,44.4162282600387,39.9365321916511,0.4292582985284,0.531820991647187,0.0976184762827781,0.556368355400547
406,ScoreBoundaryProbe,Train,55.8114736228399,38.3324388610587,38.5783250894261,0.420950412319577,0.579065162028971,0.142326041162614,0.543554283911915
407,ScoreBoundaryProbe,Train,55.0784013784973,39.2753587365079,41.1693797172209,0.536542972571011,0.635812742996716,0.154898184857844,0.542593522712616
408,ScoreBoundaryProbe,Test,55.1108635261342,34.6991966295386,39.5680669439459,0.444132704436681,0.576889340473061,0.0901580880148243,0.55050248659295
409,ScoreBoundaryProbe,Test,54.7779291426162,43.5298887950544,38.9502258406404,0.547061850678598,0.598714810294253,0.104176781731281,0.553866615395076
410,ScoreBoundaryProbe,Train,55.7331853612164,36.4189073799958,41.4205866416908,0.460110623549932,0.600106369922559,0.165829659743299,0.539786741433623
411,ScoreBoundaryProbe,Train,55.1276620651844,44.6894939360843,40.8049684912653,0.417482677278654,0.517607751745951,0.227602001521283,0.546665156522176
412,ScoreBoundaryProbe,Train,54.9680748542043,33.5350084632129,40.6014391355197,0.50250065891412,0.631376152470227,0.112684303063441,0.548939227536092
413,ScoreBoundaryProbe,Train,52.5242100003655,41.2626669197463,40.6256649756387,0.49662248759136,0.623388425535058,0.133548444712465,0.548668547758227
414,ScoreBoundaryProbe,Train,56.3198997272372,44.0038398587897,39.1817542674414,0.430634650390156,0.640081362290965,0.15012192009125,0.538620282488674
415,ScoreBoundaryProbe,Test,52.6576349566779,35.2375450067733,40.0675404938403,0.554865207691542,0.591210559908134,0.118116871136611,0.554904575487818
416,ScoreBoundaryProbe,Train,53.2049336289121,44.9801864107455,39.6297520747641,0.531859798658389,0.636889276398631,0.110454431397102,0.559796066203753
417,ScoreBoundaryProbe,Test,53.9117885570838,44.7798575085093,38.6646185478514,0.399615980331395,0.57884684954245,0.0505059431756353,0.562813170299503
418,ScoreBoundaryProbe,Train,53.9830387071583,36.1388866080688,38.9420528568801,0.541229884613805,0.553154489248158,0.0829347211798753,0.562066375115988
419,ScoreBoundaryProbe,Test,57.2774324357922,39.7313010085894,40.7274521887963,0.461967277567201,0.648499187246199,0.101725577133431,0.529565771592413
420,ScoreBoundaryProbe,Validation,53.3763238115713,32.6800290293193,38.6789048765219,0.403107900999626,0.510568619450984,0.214624300637846,0.56848933875036
421,ScoreBoundaryProbe,Train,56.4255238141392,43.6804111097101,41.4485226228176,0.438091719503208,0.523106355903285,0.123798419804092,0.537606412454009
422,ScoreBoundaryProbe,Train,56.9286838553198,38.8691827801701,40.0012856284896,0.427624003268866,0.635496390519797,0.165766148648303,0.532828301907063
423,ScoreBoundaryProbe,Train,55.3863022375878,31.9102234115805,41.3023596497498,0.527121576684526,0.640587936528057,0.0807202205380492,0.541107713410617
424,ScoreBoundaryProbe,Validation,57.7964715176961,32.9301888468843,40.9155140356456,0.456194220414482,0.511477056402136,0.123138124428658,0.524783084312686
425,ScoreBoundaryProbe,Test,51.8422363621788,39.8390472495055,40.2677019729173,0.448895577805919,0.591645969891381,0.143194603397124,0.552668134380812
426,ScoreBoundaryProbe,Train,56.8348891960755,32.1891321038726,40.1341818691828,0.451135117704697,0.546798860943161,0.101841311116813,0.533712579745934
427,ScoreBoundaryProbe,Train,57.4621974680377,33.3796504278702,38.9456582623514,0.433756585123979,0.622515595312302,0.125117427761408,0.527853349577647
428,ScoreBoundaryProbe,Train,51.5082599632566,44.6590708835308,40.080126408418,0.490328430498433,0.562890444796298,0.110821883364167,0.554763950743932
429,ScoreBoundaryProbe,Train,55.5522348105279,44.9899691176855,41.425688149793,0.523406686077274,0.565630760010336,0.0787469862450827,0.539729741343095
430,ScoreBoundaryProbe,Train,57.8872542208916,44.9968929057028,39.7788200749318,0.39978379420831,0.507173242682494,0.201784018895004,0.523955379220441
431,ScoreBoundaryProbe,Train,53.8817470794497,37.8649188964622,39.5180346393769,0.559001429347104,0.609448688555472,0.105594485205062,0.561044305705286
432,ScoreBoundaryProbe,Validation,53.0519478268249,33.4624715109455,40.1628308320566,0.473385855931855,0.593730946143965,0.156868999918893,0.553839878971435
433,ScoreBoundaryProbe,Train,53.0214407211016,38.9980377286562,40.9985864152998,0.457909741930802,0.563097349885947,0.200923736608823,0.544501827762014
434,ScoreBoundaryProbe,Train,53.7774412402706,31.7688820538538,39.5961450644169,0.559216205895011,0.630528458009562,0.12149176538192,0.560171563526068
435,ScoreBoundaryProbe,Train,52.886770951465,39.1259265608161,38.9491958508594,0.422459044585867,0.589143059084371,0.144239347955495,0.567400046359113
436,ScoreBoundaryProbe,Test,57.6944632629187,30.2593006890712,39.5702173166636,0.445214032331072,0.518173522071813,0.155241176832528,0.525716245456528
437,ScoreBoundaryProbe,Train,53.5792026617066,30.3210841803268,39.2283371585411,0.447442514857526,0.527573700742665,0.139943380811055,0.56428114906658
438,ScoreBoundaryProbe,Train,53.001524255338,37.4772338925014,40.6835464477518,0.536615525646992,0.545443826152863,0.107706404775947,0.548021827399422
439,ScoreBoundaryProbe,Train,52.7915243535897,44.0887910749253,39.3124345686315,0.429303012702477,0.537137068946207,0.149965605802002,0.563341513199648
440,ScoreBoundaryProbe,Train,58.4254021507908,39.271312768611,39.1390791008067,0.428295791105142,0.579243335528576,0.107030464788813,0.519101669429195
441,ScoreBoundaryProbe,Train,53.6424975295894,40.2011095236205,38.5100703188851,0.552881161178716,0.570449690821158,0.172278878645476,0.56565361243059
442,ScoreBoundaryProbe,Test,52.5850523330547,41.8116397269446,40.0904156629504,0.537131937248741,0.648038845758104,0.105076068090538,0.554648987006141
443,ScoreBoundaryProbe,Validation,54.8188134586431,44.9402893497827,40.8456978817164,0.542204149150183,0.640512069555771,0.11600620213891,0.546210079533895
444,ScoreBoundaryProbe,Train,52.9507145836434,44.690755242319,40.48748002102,0.460919689368374,0.645276081289856,0.194202508993297,0.55021251373162
445,ScoreBoundaryProbe,Test,57.8170265845728,42.7034367097663,40.4480327911239,0.423102790530225,0.574447796046621,0.0933428365027988,0.524595447257735
446,ScoreBoundaryProbe,Validation,53.7628953429245,40.1354671506756,39.6235299079233,0.444509566236555,0.647795934672168,0.0815585722797234,0.559865587620968
447,ScoreBoundaryProbe,Validation,58.3863186100557,31.2821939061393,41.0773300006739,0.500452706719055,0.636137051905725,0.155680656584688,0.519451161953314
448,ScoreBoundaryProbe,Train,57.6455096256882,43.4688059193897,38.682379748903,0.427648106104998,0.6417272191432,0.107488212216046,0.52616524111024
449,ScoreBoundaryProbe,Train,53.513132264814,32.194161867513,38.6262078857193,0.558691508812878,0.627248907304067,0.166201489986176,0.567028303502186
450,ScoreBoundaryProbe,Train,52.4270978106655,31.404273381622,39.8332447049804,0.521143882287474,0.600731284410775,0.155541482926966,0.557522405530945
451,ScoreBoundaryProbe,Train,59.8786301156359,37.4444551957451,38.5603997800276,0.435360492965984,0.578167906299278,0.194737360043929,0.506430491998423
452,ScoreBoundaryProbe,Train,58.9701076690278,37.0608401860039,41.4631873313758,0.449846562499104,0.503252953248887,0.172942636379043,0.514279028405459
453,ScoreBoundaryProbe,Train,54.3609867163276,31.7267344181887,40.3890675819104,0.543199654161527,0.576299312517808,0.160753017917491,0.551312094056867
454,ScoreBoundaryProbe,Validation,54.3021530168521,35.6478235796138,41.0726869709234,0.492141267709262,0.550708364391767,0.172891763790571,0.543673888593034
455,ScoreBoundaryProbe,Train,53.0398494503445,40.2319692679132,41.2991292458951,0.50069680569603,0.504325353268522,0.21550891989119,0.541143807308434
456,ScoreBoundaryProbe,Train,52.7765879470654,31.3350705993714,39.5730687971645,0.478188407073823,0.638222528271258,0.131215360746572,0.560429398914364
457,ScoreBoundaryProbe,Train,54.1887613998912,40.5426703514348,40.3892824071691,0.414865375070566,0.522359254852892,0.144443979322944,0.551309693774647
458,ScoreBoundaryProbe,Train,54.4144786288282,35.3321799576602,40.0223636087753,0.422569310215779,0.522364994722702,0.074169502828622,0.555409345153349
459,ScoreBoundaryProbe,Train,58.1643448390173,35.2777505364148,39.6064464635566,0.452153487511115,0.635337938521816,0.137192950590256,0.521445002938253
460,ScoreBoundaryProbe,Train,57.1373810022581,44.2839419227302,40.9633690148808,0.447791048156021,0.646141209204574,0.0792620014256121,0.530871162187053
461,ScoreBoundaryProbe,Test,59.6228835537869,30.5759559003396,39.1574062831005,0.449836821167344,0.522124645243233,0.138070727356831,0.508615644561736
462,ScoreBoundaryProbe,Validation,59.1298527461156,30.9926522803477,38.5422066760988,0.453961750540397,0.616545602793923,0.166887337149467,0.512881548546625
463,ScoreBoundaryProbe,Train,51.4896225842337,34.3516192378714,40.3895687517676,0.521749805963801,0.502592299967956,0.152797541154163,0.551306494393658
464,ScoreBoundaryProbe,Train,52.601156334444,36.3226216460641,40.591162643515,0.47962194990711,0.500097763612518,0.151464711801487,0.54905404867581
465,ScoreBoundaryProbe,Train,58.947575534344,37.6994685831879,40.3784732040409,0.451234845817531,0.634546849798545,0.0986406803825303,0.514476753258966
466,ScoreBoundaryProbe,Train,57.7353572490688,32.0112822801576,40.5898054930916,0.488517238108737,0.643987460873124,0.0975636687305052,0.525341755441238
467,ScoreBoundaryProbe,Test,51.7186703353972,32.7641344692682,39.3043478949326,0.535609852533379,0.516473469146545,0.133310724949206,0.563431867095725
468,ScoreBoundaryProbe,Train,55.0951589407506,34.233966764035,40.8154622122027,0.546255657246884,0.560490942568811,0.173935016120257,0.546547908243545
469,ScoreBoundaryProbe,Test,55.7496015923654,31.3244645352276,41.2755455600809,0.483587550705368,0.525666768539311,0.183769643776545,0.541407312177867
470,ScoreBoundaryProbe,Validation,55.4930295106528,40.3604511563204,40.6758660381426,0.537176005751198,0.552059737309886,0.0626479344988478,0.546690659691669
471,ScoreBoundaryProbe,Train,51.0060531331022,43.9634842898967,38.5276529778513,0.399940081915969,0.513689431091936,0.159206092465164,0.57211002259384
472,ScoreBoundaryProbe,Train,59.4285791224785,44.6331673290237,38.9943708112021,0.407504351722397,0.505097021309218,0.162872614477388,0.510288395085691
473,ScoreBoundaryProbe,Train,52.2780185896835,29.1056951336259,38.5709567383438,0.425741527424099,0.590592342065749,0.240749989501512,0.571626181694483
474,ScoreBoundaryProbe,Train,56.1341681259061,33.4376630135328,38.5320180710422,0.412052731572057,0.528496149501397,0.181720494720938,0.540412346141499
475,ScoreBoundaryProbe,Validation,55.4618458038037,29.5614653409564,40.8727064105447,0.511944845369716,0.547942565706147,0.143270321123524,0.54590830826207
476,ScoreBoundaryProbe,Train,54.6308986289506,33.9809736422786,39.012377578287,0.428866447395583,0.628151606564243,0.0765832163011401,0.555365334738151
477,ScoreBoundaryProbe,Train,52.5226889438315,34.8473139098298,39.3547079048927,0.431111159675967,0.589488056455855,0.155543857800063,0.562869185420194
478,ScoreBoundaryProbe,Train,50.8217679253568,42.9473407617411,39.7451652409651,0.455408316448241,0.568396927110217,0.12246494282347,0.558506533620502
479,ScoreBoundaryProbe,Train,51.7827623504687,41.6452728322428,39.1182201168217,0.544112494428772,0.578126604244911,0.133340523079739,0.565511507074618
480,ScoreBoundaryProbe,Train,56.415716893499,40.5526474325014,39.5062810127005,0.433403456805286,0.607935289039255,0.0620306663339211,0.537700387758701
481,ScoreBoundaryProbe,Test,52.1165159744806,35.3287774622409,39.8114296656835,0.455832319460112,0.607191963277343,0.100132009770855,0.557766148986776
482,ScoreBoundaryProbe,Train,53.0309068996795,44.9288864103762,40.941337010174,0.443060032967887,0.55355206404688,0.252748641467557,0.545141485919844
483,ScoreBoundaryProbe,Train,58.1841248753315,41.1615650326115,41.2301030497874,0.459708814931394,0.592691339079574,0.0951876742601873,0.521266714767293
484,ScoreBoundaryProbe,Train,55.8023285804943,30.9766582116296,40.2469313201608,0.500958671858797,0.647784995007715,0.160926471488313,0.543643854763127
485,ScoreBoundaryProbe,Validation,55.7216003655883,38.8777002281337,41.0548662770164,0.444406148853016,0.536855535916935,0.13893976839375,0.543873002491437
486,ScoreBoundaryProbe,Train,59.2907375155097,40.8560393188757,39.8438005591017,0.415610835486164,0.512561857482224,0.160220393947641,0.511481709592844
487,ScoreBoundaryProbe,Validation,50.5458204310841,37.6362081785594,40.3289068682548,0.547200593564654,0.514609917804915,0.134706269286245,0.551984280801622
488,ScoreBoundaryProbe,Train,55.2273679636989,29.9771276089027,39.6869319998958,0.467531989083837,0.580538010998099,0.117023841968855,0.549334849997747
489,ScoreBoundaryProbe,Validation,55.5512693940722,39.7051182507597,39.0691278196727,0.419936776295281,0.532620348904683,0.111190164232147,0.546114364671117
490,ScoreBoundaryProbe,Train,52.7345559821249,44.2787373894598,38.5873652734299,0.542507575034607,0.564885068277572,0.0933815905028432,0.571442846106928
491,ScoreBoundaryProbe,Train,59.2100940140344,36.7508302782386,40.8151000348698,0.456668188211908,0.578536189456678,0.135643783604834,0.51218242806319
492,ScoreBoundaryProbe,Validation,51.9533825345952,30.4865945938064,38.8752967990899,0.541974700660476,0.646940105862478,0.187744356560082,0.568225734088381
493,ScoreBoundaryProbe,Train,51.3196074896564,35.634270534447,39.7109615685205,0.534870730747969,0.592291135205455,0.137919774831414,0.55888869755843
494,ScoreBoundaryProbe,Train,52.8043143280658,41.210987963653,38.5626109384828,0.422942318890409,0.648599040541617,0.130129397838291,0.57171943085494
495,ScoreBoundaryProbe,Validation,53.3493213260567,43.6887814495489,41.0843672942058,0.519638276342548,0.5689894909779,0.160693838934968,0.543543382187644
496,ScoreBoundaryProbe,Train,52.2140739814015,39.8030610283633,39.5487851446307,0.534587865481581,0.613652520672935,0.0893012908188296,0.560700724640998
497,ScoreBoundaryProbe,Validation,54.5773687756308,42.7003907011539,39.3747280739274,0.553553286058078,0.608057458725927,0.0719641760398085,0.555912983244078
498,ScoreBoundaryProbe,Test,51.1369747086575,36.2168273371904,38.6232845492078,0.421183983574752,0.520524297154886,0.166741732605085,0.571041513416673
499,ScoreBoundaryProbe,Train,55.1028402001679,34.1410861529986,40.5224041033986,0.459705899232905,0.555732334622044,0.154345212081622,0.549822300520686
500,ScoreBoundaryProbe,Train,52.3643207403808,40.8890776342684,40.6624879507824,0.434882906511441,0.529996670087486,0.16869017706603,0.548257117868353
501,ScoreBoundaryProbe,Train,53.4059079073341,44.6721907632534,40.3595841149091,0.423472386688865,0.528188435012473,0.142486486203738,0.551641518269172
502,ScoreBoundaryProbe,Train,58.3259370458081,33.8591315468837,41.4136412875777,0.472658075696515,0.641409332535534,0.188270433726825,0.519992026275424
503,ScoreBoundaryProbe,Train,60.3195507164026,33.1465622536384,41.0523109042076,0.463492328365901,0.613545230565484,0.145040293303047,0.502706684444934
504,ScoreBoundaryProbe,Train,54.3977099938865,40.8212111884082,41.4994974516369,0.441911203829822,0.504439600072088,0.235673311454992,0.538905056406292
505,ScoreBoundaryProbe,Train,54.7115862548817,30.2178500951784,38.8241963453643,0.438601964479008,0.591266032086936,0.104170601442403,0.554541867967285
506,ScoreBoundaryProbe,Test,53.1291693159936,44.2662095423127,40.3963139172913,0.513106656368698,0.592046177435355,0.134956439931171,0.55123112941574
507,ScoreBoundaryProbe,Validation,58.7418865499728,29.574103809582,40.0529350032694,0.474215229505127,0.636368830580576,0.117353771560386,0.51628873571416
508,ScoreBoundaryProbe,Train,52.3280973256135,31.8089836286372,38.9475683757788,0.42681359711582,0.58923364130112,0.161103129961385,0.567418230438225
509,ScoreBoundaryProbe,Validation,54.137614442691,44.7678157554965,39.9456457798099,0.554575249712398,0.511114113776989,0.1483223135188,0.556266527599889
510,ScoreBoundaryProbe,Validation,54.2738055556879,32.482506811042,39.1867796205438,0.556639427450885,0.604132755476747,0.110551525135132,0.559039084742293
511,ScoreBoundaryProbe,Train,55.0570248539258,38.5339858689587,41.4571916196832,0.509752375988284,0.62118683401569,0.152503009672036,0.53937774726611
512,ScoreBoundaryProbe,Test,58.3348688251178,30.5082412144637,41.4848177998558,0.516915747503116,0.639796137943953,0.0896165625181765,0.519911949822807
513,ScoreBoundaryProbe,Train,50.851793725543,44.0824301307435,39.7777061873026,0.514182403397579,0.551678790367649,0.118323723822484,0.558142947627904
514,ScoreBoundaryProbe,Train,58.6415971585929,44.1443633220288,39.453482023318,0.418097395162514,0.62188926784302,0.10797103903668,0.517176828020282
515,ScoreBoundaryProbe,Train,58.6287844503602,34.7394579932094,38.7346220732357,0.40892262167831,0.524050012509407,0.193937569003358,0.517290507230746
516,ScoreBoundaryProbe,Train,53.4220375998452,33.14224886278,40.2104999272147,0.509365960178321,0.641493681153483,0.104742514936769,0.553307263383076
517,ScoreBoundaryProbe,Train,56.9141340479689,35.776738948194,40.6895426972492,0.441363241930726,0.50954241030492,0.124694519502003,0.5329652836726
518,ScoreBoundaryProbe,Train,59.0830459381727,33.1452945047299,39.9696799294843,0.448612196321037,0.55916660006107,0.0847178173905769,0.513290240552608
519,ScoreBoundaryProbe,Train,51.6084727115935,38.2485720418342,38.8814185484848,0.537456812161898,0.551286850925789,0.150992236527623,0.568157334653801
520,ScoreBoundaryProbe,Test,56.2358449762864,39.1415964088668,40.4777057504867,0.432082064383191,0.501104823075976,0.15291843118595,0.539429833015988
521,ScoreBoundaryProbe,Train,58.5715233203715,44.9181076459957,41.3401072925963,0.451118055448344,0.645602178711961,0.0876836705235449,0.517799157521494
522,ScoreBoundaryProbe,Validation,56.5418732028014,43.5906730597335,39.7818091066747,0.431559015091909,0.620071344199915,0.140869638587923,0.536493976271177
523,ScoreBoundaryProbe,Test,54.7736907192907,44.2336427424492,39.5148050465685,0.441696182024192,0.60107658306862,0.124870506979839,0.553909706091009
524,ScoreBoundaryProbe,Train,53.5309922729802,39.0093882509485,39.9106840072013,0.553170443070216,0.605761264050554,0.0702037130751153,0.556657161930712
525,ScoreBoundaryProbe,Train,58.6755973950855,31.9220035732983,40.3969077576999,0.458771585279924,0.56967364968518,0.0848629031478001,0.516875405692161
526,ScoreBoundaryProbe,Test,58.7126088245513,34.9109758280575,39.2581945703554,0.436028587393248,0.632121800937041,0.101678698081453,0.516547685083352
527,ScoreBoundaryProbe,Train,52.0460885757489,44.1081209107707,38.8667640763767,0.414992048027111,0.637153644055416,0.0564642965927411,0.568321071772328
528,ScoreBoundaryProbe,Train,60.1366402806237,44.1303291048979,40.0076978514037,0.399167697158651,0.510869919621992,0.140755650803487,0.504244832063365
529,ScoreBoundaryProbe,Test,55.0406221073341,31.532018390592,39.8112904148802,0.434245711691857,0.52878662582801,0.11061055293503,0.55120885215495
530,ScoreBoundaryProbe,Train,54.640654891629,44.8964814207131,41.2274263152236,0.428128829863596,0.604134259207934,0.183385933374282,0.541944957371803
531,ScoreBoundaryProbe,Test,59.9983798119875,40.0261537881675,38.8561476466912,0.417496019229799,0.551675643026361,0.158298087324036,0.505413728763812
532,ScoreBoundaryProbe,Train,52.1449643001848,35.6462259537484,38.5417086891938,0.54022994243295,0.589231269839893,0.17654687466858,0.571952975539734
533,ScoreBoundaryProbe,Validation,60.667514535981,22.0166825777368,41.3289177001234,0.496549986969493,0.503974555612258,0.242907791337652,0.499806159660761
534,ScoreBoundaryProbe,Train,55.3825479833491,34.2713138985035,40.9709511317717,0.464620999696255,0.61209209034308,0.0879287803773926,0.544810601879646
535,ScoreBoundaryProbe,Validation,51.030760625501,38.8640612079342,40.054589336878,0.524916463695238,0.607371943141203,0.129483893631566,0.555049281152201
536,ScoreBoundaryProbe,Train,56.8604525303138,30.234733840609,39.1754260795284,0.447440747656715,0.639399217984393,0.074719768419798,0.533471284391159
537,ScoreBoundaryProbe,Train,51.4849216697565,35.2755235268512,38.9510585341211,0.443364786795328,0.645092009881465,0.0833514737331914,0.567379234255631
538,ScoreBoundaryProbe,Train,56.3992871396299,42.5373437028642,40.1427320977892,0.413546054631913,0.576842689632591,0.162734247973377,0.537857899931963
539,ScoreBoundaryProbe,Train,56.6744223257514,34.9433372337288,39.9105229817313,0.432368109005841,0.501053761598458,0.108234582989725,0.535232217430821
540,ScoreBoundaryProbe,Train,47.776116245376,36.47817153068,38.8816079665604,0.430477546967001,0.506349837599506,0.131145270573615,0.568155218250721
541,ScoreBoundaryProbe,Validation,55.2034866617708,44.5492461394177,38.5588965733395,0.426461551885217,0.642005241120548,0.0921855713114869,0.549573792791324
542,ScoreBoundaryProbe,Validation,54.2466016493369,42.8817209914299,38.9939747640413,0.410714704591785,0.526406929762018,0.089838070586803,0.55932093942373
543,ScoreBoundaryProbe,Train,52.9898840485031,35.7895536235596,40.2603687772479,0.440102350327398,0.614859046994748,0.129348531634453,0.552750069527956
544,ScoreBoundaryProbe,Train,59.5194152100767,40.9508911217044,40.6953035334368,0.457825170681839,0.576790442735628,0.0862786365097364,0.509505035412976
