DOE_ID,ScanLevel,P1_MPa,P2_MPa,W_kW,Cp_mg_L,Recovery,RecoveryError,TargetMet,PhysicalFeasible,Success,dP1_MPa,Jfirst1_LMH,PX_excess_MPa,Qhpp_m3h,RootEvalCount,Runtime_s,FailureReason,Saved_P1_MPa,Saved_P2_MPa,Saved_W_kW
955,coarse,3.45727357430039,7.72050912159348,161.32922502028,410.11602936584,0.460057746965878,1.78632446464211e-05,1,0,1,0.431626986745685,5.74793274652047,3.8670143219459,27.6326108760967,9,55.3373768,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,3.61869778849038,7.61272278622689,154.144127429172,416.698704111247,0.460053027250367,1.31435291353954e-05,1,0,1,0.423551073947087,7.49082495091314,3.6067748740459,27.6283131268251,9,48.505009,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,3.78012200268036,7.49533634012406,146.803048225784,422.919421219997,0.46004779734241,7.91362117752437e-06,1,0,1,0.415001931033544,9.31015342810094,3.33770259380698,27.6236248078942,9,44.4037327,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,3.94154621687035,7.37276743402764,139.541031169784,428.943490293933,0.460047314912803,7.43119157148309e-06,1,0,1,0.406248658856488,11.1717302407763,3.06384404891212,27.6190174922653,8,35.2563904,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,4.10297043106034,7.24781622521394,132.500906558614,434.89226592585,0.460040092274866,2.08553633862518e-07,1,0,1,0.397450840113534,13.0574403926137,2.78774743843233,27.6139239404464,10,13.6481634,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,4.26439464525032,7.12251248627768,125.77204050051,440.827909062482,0.460039998915783,1.1519455112019e-07,1,0,1,0.38870087052328,14.9571170946155,2.51128515441859,27.6092304705288,13,16.2949525,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,4.42581885944031,6.997916673727,119.397077542497,446.794278860981,0.46004411225756,4.22853632792153e-06,1,0,1,0.380052612860676,16.8647557543768,2.23542276919416,27.6048058566713,10,5.6549816,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,4.5872430736303,6.87454985274073,113.392734567737,452.821707803531,0.460043551621648,3.66790041628207e-06,1,0,1,0.371538286162226,18.7766147663081,1.96062470125517,27.600150202081,10,6.9699856,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,4.74866728782029,6.75286219799743,107.767738605985,458.919733527644,0.460044732115975,4.84839474346188e-06,1,0,1,0.363177848780736,20.6902155030732,1.68730662415062,27.5956553192825,9,5.8347105,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,4.91009150201027,6.63293716825342,102.517331165919,465.09889775007,0.460041386539003,1.50281777050454e-06,1,0,1,0.354983723517591,22.6038829993544,1.41553250058591,27.5909575681763,9,8.2065689,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,5.07151571620026,6.51489672884799,97.636130821734,471.355359858865,0.460040256595915,3.72874683185476e-07,1,1,1,0.346963861080585,24.5164051191372,1.14541364142571,27.5864555713526,11,7.8904944,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,5.23293993039025,6.39862648553925,93.1117772600187,477.684914862631,0.460040640223841,7.56502608723064e-07,1,1,1,0.3391231571366,26.4269024590471,0.876832888516967,27.5821036067934,11,10.11547,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,5.39436414458023,6.28385268811986,88.9281195747883,484.077912254011,0.460041039634011,1.15591277943805e-06,1,1,1,0.331464493926825,28.3347103526378,0.609520638137231,27.5778031636562,10,9.0701812,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.51721257296021,6.19722724180941,85.9604512275352,488.975199251215,0.460040337742305,4.54021072626709e-07,1,1,1,0.325758970990464,29.7844807249734,0.406663294989214,27.5744942705891,10,9.2883388,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.54221257296021,6.17965472542815,85.3786110797828,489.973636292865,0.46004063104844,7.47327207784032e-07,1,1,1,0.324610932977342,30.0792666767406,0.365422575736992,27.5738480138473,9,8.0476728,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,5.55578835877022,6.17011248577233,85.0655695805278,490.516215210305,0.460040503066526,6.19345293717544e-07,1,1,1,0.323989359169888,30.2393091808252,0.343025797261742,27.5734801916997,9,8.5389026,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.56721257296021,6.16208455134848,84.8037779641336,490.972880607276,0.460040403205198,5.19483965955025e-07,1,1,1,0.323467305001643,30.3739672556491,0.324179514945092,27.5731711536995,9,8.2798635,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.59221257296021,6.14452141934968,84.2360624371781,491.972390506648,0.460040212213779,3.28492547108095e-07,1,1,1,0.322328092752013,30.6685798941046,0.282938851374611,27.572496518449,9,8.2101109,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.61721257296021,6.12696167012249,83.6753630573916,492.972006344468,0.46004006254499,1.78823757746027e-07,1,1,1,0.321193296098723,30.9631032139472,0.241697038779293,27.5718242248573,9,8.2886776,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.64221257296021,6.10940033123153,83.1215483611555,493.971604338348,0.460039890459426,6.73819439134249e-09,1,1,1,0.320062913854574,31.2575360159952,0.200449236584967,27.571150347123,12,11.1214085,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.66721257296021,6.09200564250887,82.5788900027864,494.962628559983,0.460051374942602,1.1491221369786e-05,1,1,1,0.31893705809866,31.5518525606811,0.15936231176583,27.5711648321133,8,7.4506706,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.69221257296021,6.07427046794521,82.0345100900444,495.969248496757,0.460040522416489,6.38695256849342e-07,1,1,1,0.317815398531391,31.84612272185,0.117933663210677,27.5698587877993,10,9.119364,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,5.71721257296021,6.0566707148166,81.500504600926,496.967912879773,0.46003988537346,1.65222835413203e-09,1,1,1,0.316698248555936,32.1402771420631,0.0766351594551526,27.5691555569786,15,13.6282023,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.71721257296021,6.0566707148166,81.500504600926,496.967912879773,0.46003988537346,1.65222835413203e-09,1,1,1,0.316698248555936,32.1402771420631,0.0766351594551526,27.5691555569786,15,12.9054584,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.74221257296021,6.03905934422073,80.9731500278978,497.965248872517,0.460039889433525,5.71229324952682e-09,1,1,1,0.31558551350063,32.4343346465776,0.035321169252815,27.5684891655589,14,12.2963959,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.76721257296021,6.02142070507143,80.5350367704916,498.961462986755,0.460039889734297,6.01306460179529e-09,1,1,1,0.314477184832135,32.7282954046504,0,27.5678212649662,14,12.3588379,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.79221257296021,6.0037483027117,80.5900879709042,499.956268540838,0.460039896377702,1.2656469872141e-08,1,1,1,0.313373260043552,33.0221582372701,0,27.5671521890786,13,11.1283544,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.81721257296021,5.98603466164186,80.6517484497437,500.949370839045,0.460039894722578,1.10013461118719e-08,1,0,1,0.312273736102646,33.3159220394081,0,27.5664807852001,13,9.4875272,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.84221257296021,5.96827196114139,80.7199633750941,501.940430319922,0.46003989253579,8.81455836099221e-09,1,0,1,0.311178609918908,33.6095856788535,0,27.5658071980841,13,8.4917488,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.86721257296021,5.95045151021853,80.7946762688431,502.929080590079,0.460039890207538,6.4863056592479e-09,1,0,1,0.310087878071056,33.9031480567316,0,27.5651311064234,13,8.1814221,,5.07151571620026,6.51501595738934,97.6393132588507
955,coarse,5.87863678715019,5.94228633155018,80.8309653524187,503.379952423347,0.460039889178362,5.45712985910995e-09,1,0,1,0.309590909759482,34.0372628308494,0,27.5648212231464,13,11.7276154,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.89221257296021,5.93256376459099,80.875830225337,503.914919309461,0.460039888025186,4.3039543040635e-09,1,0,1,0.309001536890832,34.1966080900604,0,27.5644521491209,13,8.4039857,,5.07151571620026,6.51501595738934,97.6393132588507
955,fine,5.91721257296021,5.91459822106408,80.9633678744679,504.897503699196,0.460039886184493,2.46326109509809e-09,1,0,1,0.307919582477088,34.4899647094697,0,27.5637699217701,13,9.6446256,,5.07151571620026,6.51501595738934,97.6393132588507
