DOE_ID,DOE_Type,Qf_train_m3h,T_RO_in_C,Cf_kg_m3,R_target,Qp_train_m3h,Recovery_actual,Recovery_error,Cp_mg_L,W_RO_train_kW,SEC_kWh_m3,P1_opt_gauge_MPa,P2_opt_gauge_MPa,Javg_LMH,Jfirst_stage1_LMH,Jfirst_stage2_LMH,Jmax_local_stage1_LMH,Jmax_local_stage2_LMH,CPFmax_stage1,CPFmax_stage2,dP_stage1_MPa,dP_stage2_MPa,Cb_max_kg_m3,Qf_PV_stage1_m3h,Qf_PV_stage2_m3h,Qb_PV_stage1_m3h,Qb_PV_stage2_m3h,Qhpp_m3h,PXout_gauge_MPa,PX_excess_pressure_MPa,PX_booster_deltaP_MPa,PX_leakage_pct,PX_mix_pct,PX_iterations,PhysicalFeasible,RecoveryTargetMet,DatasetValid,FeasibilityMarginScaled,MaxConstraintViolationScaled,ExitFlag,FminconIterations,FminconFunctionCount,LocalStartsAttempted,OptimizerMethod,AnalyticScreenPassed,AnalyticRmax,AnalyticJavgTarget_LMH,RootEvalCountCoarse,RootEvalCountFinal,HybridSeedRankUsed,HybridSeedP1_N30_MPa,HybridSeedP2_N30_MPa,HybridN150SeedTrials,Runtime_s,FailureReason,ErrorMessage
60,HighConfidenceCore,59.5307769948521,31.329292103099,40.0846295990926,0.497925860136429,29.6419133397517,0.497925860136429,3.88578058618805e-16,500,95.3241768002944,3.21585775208575,6.50959803385358,6.84810685778648,19.4347714003093,33.8756064294281,17.6193115615989,36.5441330906431,19.7313877670878,1.13167453925582,1.08783772819263,0.324557967368772,0.214385031585087,81.6350942588987,11.9061553989704,9.33426978626103,7.46741582900882,7.47221591377512,30.0046609568345,6.56946035933767,0.0598623254840946,0,1.21365476208373,5.58613311637924,5,1,1,1,2.22044604925031e-16,0,1,4,15,1,root_seeded_fmincon,1,0.512407220934439,19.4347714003092,37,3,1,5.92520767538804,7.23880979591656,3,21.3251566,,
61,HighConfidenceCore,53.328504533704,40.1049393678787,39.2986383464518,0.527358620144568,28.1232465652674,0.527358620144567,-7.7715611723761e-16,500.000000000001,100.014190018927,3.55628180362525,5.23434912867067,7.09248532700829,18.4390549208415,26.9249997375942,30.3941193883468,29.6602088394486,34.899020169412,1.08905477489153,1.12280853321404,0.271412756188493,0.170955401155918,85.1107069718939,10.6657009067408,9.22845660686321,7.38276528549057,6.30131449210914,28.4381321743145,6.84863883265584,1.61428970398516,0,1.24928540482052,5.57418932221504,5,1,1,1,-1.11022302462516e-15,1.11022302462516e-15,1,3,12,1,root_seeded_fmincon,1,0.566495660933499,18.4390549208415,54,3,1,5.09777383272872,7.12842570388918,4,23.7309809,,
62,HighConfidenceCore,61.5510451014406,39.9256492281867,40.740723149366,0.482905924097374,29.723364313871,0.482905924097384,1.06581410364015e-14,487.585159873279,95.7685597765966,3.22199596133552,5.95959226504727,6.59433793502259,19.4881748714077,35,20.3492915353393,38.3403215217816,23.2374556372537,1.10296543583635,1.07527139982547,0.330877093912728,0.225733123073272,80.5334476832595,12.3102090202881,9.99261541512473,7.99409233209978,7.95692019689243,30.0991961595003,6.31247074318355,0.352878478136276,0,1.18083327571933,5.59715412186188,5,1,1,1,-1.4210854715202e-15,1.4210854715202e-15,1,2,9,1,root_seeded_fmincon,1,0.495588660594262,19.4881748714072,55,3,1,5.9510142690691,6.56403621180033,4,21.0716981,,
63,HighConfidenceCore,48.0267424375275,38.4328804565756,38.8710512953598,0.478223687861217,22.9675258844352,0.478223687861217,-5.55111512312578e-17,500,118.274421162309,5.14963700302009,3.47821100004624,7.2555493969968,15.0586977999182,5.91816721530811,46.8983463863117,6.63443604319724,51.8805191009244,1.02179224187021,1.16382756223733,0.296237178269521,0.203770278978455,76.0854416107858,9.60534848750551,11.1118104260196,8.88944834081571,6.26480413827308,23.2846277804733,6.97504886626506,3.49683786621882,0,1.26541025481067,5.56879110046192,5,1,1,1,7.7715611723761e-16,0,1,3,12,1,root_seeded_fmincon,1,0.571273169884248,15.0586977999182,53,3,1,3.46465295395847,7.21902669895276,4,26.0816054,,
64,HighConfidenceCore,59.148487215803,44.7972371287624,41.3356059672267,0.511339345729232,30.2449487537959,0.511339345729118,-1.13353770814228e-13,493.193539204486,102.453229029466,3.38744925188896,5.71691061679933,6.94303301492111,19.8301526054261,35.0000000000012,26.203922489277,38.8715359637145,30.5890672706295,1.09382658434931,1.08952073742523,0.299198351114505,0.194959700292174,86.5670553748106,11.8296974431606,9.6805615895465,7.7444492716372,7.22588461550179,30.599829716104,6.68035902182383,0.963448405024497,0,1.22781147635106,5.58138507214692,5,1,1,1,-3.3090990265399e-14,3.3090990265399e-14,1,3,12,1,root_seeded_fmincon,1,0.515719022342977,19.8301526054305,54,3,1,5.19840056345082,7.17834055600234,4,24.9692636,,
65,HighConfidenceCore,55.8517375220128,37.4769574629508,38.5083953793896,0.523866157998768,29.2588351532124,0.523866157998767,-6.66133814775094e-16,498.452110697032,91.5078630441254,3.12752925962189,5.99750783786122,6.6982640883687,19.1836055292502,35,19.3514306567957,38.2392057610049,22.2099422954557,1.12074779813314,1.08895111594671,0.2718003831117,0.172272694512002,82.7738305369319,11.1703475044026,8.56117949211739,6.84894359369391,6.64822559220008,29.5780344764793,6.46501190490414,0.467504067042927,0,1.20031773455946,5.59060932464703,5,1,1,1,2.03012210217171e-16,0,1,3,12,1,root_seeded_fmincon,1,0.546160269194445,19.1836055292502,47,3,1,5.86884499736605,6.73749673002958,3,19.4528398,,
66,HighConfidenceCore,56.6676393253597,39.6300577808041,39.3987545602222,0.443206243456685,25.1154515509509,0.443206243456683,-1.33226762955019e-15,500.000000000002,94.0334852884237,3.7440491602415,4.74017072338068,6.40411337860597,16.466988952892,20.870363031069,29.0759020137537,22.9361128529633,32.5308141106695,1.0653646500915,1.09856234245456,0.330782341367085,0.239590497392357,72.1783268423921,11.3335278650719,10.9093311120373,8.72746488962985,7.8880469436022,25.4800585149355,6.11476137974593,1.37459065636525,0,1.15556793269425,5.60565020562952,5,1,1,1,-3.5527136788005e-15,3.5527136788005e-15,1,4,15,1,root_seeded_fmincon,1,0.538296642725135,16.4669889528921,50,12,1,4.30315815988338,6.67702410884721,4,31.3400777,,
67,HighConfidenceCore,56.485336839104,39.1282352894542,39.6785723262372,0.535865688690887,30.2685539262232,0.535865688690887,1.11022302462516e-16,496.657633046275,100.274795003224,3.31283731781948,5.97358658970629,7.07680912002575,19.8456293772772,35,23.334752514502,38.4101284949798,26.9680144233903,1.11427775862819,1.10126683821495,0.277303671746065,0.17219861233131,87.551585287721,11.2970673678208,8.80359166784938,7.0428733342795,6.55419572822019,30.5955272257488,6.83222115216333,0.858634562457041,0,1.24719078085257,5.57489087378286,5,1,1,1,6.09036630651514e-16,0,1,3,12,1,root_seeded_fmincon,1,0.540033957607251,19.8456293772772,44,3,1,5.91202635152564,7.07143825414234,4,20.6507152,,
68,HighConfidenceCore,53.4875054055776,39.1478827416797,38.5294612575839,0.449763479112668,24.0567265202702,0.449763479112668,-5.55111512312578e-16,500.000000000001,96.99197315399,4.0318026258587,4.32062839240558,6.50966010764496,15.7728340678404,16.247386502917,33.378214682224,17.8962455937921,37.1700468354284,1.05396077139623,1.11539926750532,0.314020102823592,0.225156900006727,71.4361733817516,10.6975010811155,10.8404101044127,8.67232808353018,7.35769472132683,24.4011906831095,6.2309830110542,1.91035461864862,0,1.17042149710561,5.60065403561956,5,1,1,1,-1.55431223447522e-15,1.55431223447522e-15,1,3,12,1,root_seeded_fmincon,1,0.570301414670558,15.7728340678404,48,3,1,4.24993388877759,6.52285565904989,3,23.3056565,,
69,HighConfidenceCore,58.3430997377518,31.264695899549,39.0167250136961,0.497693436714766,29.0369778170692,0.497693436714683,-8.26005930321116e-14,498.134962143322,90.5893839447386,3.11979381998515,6.38705885668274,6.65164829892921,19.0381443856997,33.437784703896,16.7635077905048,36.0515275429986,18.7673151309527,1.13237931718634,1.0853292997645,0.312186082340889,0.206080000474794,79.4144968394662,11.6686199475504,9.10133932519537,7.2810714601563,7.32653048017065,29.3858265671644,6.38705725830337,0,1.59837937907525e-06,1.19036135534866,5.59395285894439,5,1,1,1,0.00373007571335626,0,0,12,90,1,root_seeded_fmincon,1,0.5228381785869,19.0381443857029,43,3,1,5.88617008251683,6.98286219499635,4,52.8396392,,
